Latest: Time (min),Latest: Dissolved Oxygen 1 (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4(mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Potential (V),Latest: Potential 2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
39.91666667,6.850023068,17.20691125,26.05681465,101.8611563,6.852057553,6.879862183,7.119253235,2.065124512,2.084350586,2.034225464,2.100524902,39.91666667,0.991666667,1,,6.088842082,224,,,,,0,6.090876567,,,,6.358072249,6.118681197,,,,,,
39.93333333,6.843241452,17.19299881,26.04956873,101.8611563,6.84663226,6.88698288,7.125017609,2.065124512,2.08442688,2.034225464,2.100448608,39.93333333,0.993333333,1,,6.082588176,225,,,,,0,6.085978984,,,,6.364364333,6.126329604,,,,,,
39.95,6.844258695,17.21154873,26.0524671,101.862875,6.841206968,6.886643799,7.125356689,2.065048218,2.084503174,2.034225464,2.100372314,39.95,0.995,1,,6.082819869,224,,,,,0,6.079768142,,,,6.363917864,6.125204974,,,,,,
39.96666667,6.83781616,17.19856378,26.0727557,101.8611563,6.840867887,6.886304718,7.130442902,2.064971924,2.084197998,2.034225464,2.100448608,39.96666667,0.996666667,1,,6.077197349,224,,,,,0,6.080249076,,,,6.369824091,6.125685907,,,,,,
39.98333333,6.837137998,17.22917116,26.06985733,101.8645938,6.834425352,6.885626556,7.130442902,2.065124512,2.084274292,2.034225464,2.100448608,39.98333333,0.998333333,1,,6.075130434,225,,,,,0,6.072417788,,,,6.368435338,6.123618993,,,,,,
40,6.837477079,17.20134627,26.0727557,101.8645938,6.834425352,6.886304718,7.134850952,2.065124512,2.084350586,2.034225464,2.100524902,40,0,0,1,6.07673521,224,-0.028358068,168.4469226,,,0,6.073683483,-0.06769144,402.0871556,,6.374109084,6.12556285,0.001571464,-0.017778748,9.334496309,105.6057605,,
40.01666667,6.841885129,17.24679359,26.04087365,101.8645938,6.830017301,6.885965637,7.134511871,2.065124512,2.084350586,2.034301758,2.100448608,40.01666667,0.001666667,0,,6.07874619,224,,,,,0,6.066878362,,,,6.371372932,6.122826698,,,,,,
40.03333333,6.841885129,17.2198962,26.02638188,101.8645938,6.824931089,6.886643799,7.134511871,2.065200806,2.084350586,2.034301758,2.100448608,40.03333333,0.003333333,0,,6.07976035,225,,,,,0,6.06280631,,,,6.372387092,6.12451902,,,,,,
40.05,6.836120756,17.21340372,26.01478849,101.862875,6.824592008,6.88698288,7.134850952,2.065048218,2.084350586,2.034454346,2.100524902,40.05,0.005,0,,6.074142438,224,,,,,0,6.062613691,,,,6.372872635,6.125004563,,,,,,
40.06666667,6.835781675,17.22267869,26.02203436,101.862875,6.824931089,6.886643799,7.130781982,2.065048218,2.084350586,2.034301758,2.100601196,40.06666667,0.006666667,0,,6.073480901,224,,,,,0,6.062630316,,,,6.368481209,6.124343025,,,,,,
40.08333333,6.835103513,17.21804121,26.02203436,101.862875,6.818149473,6.886304718,7.131121063,2.065200806,2.084579468,2.034301758,2.100524902,40.08333333,0.008333333,0,,6.073008001,225,,,,,0,6.056053962,,,,6.369025552,6.124209206,,,,,,
40.1,6.835442594,17.24215611,26.00899181,101.8594375,6.817471312,6.881557587,7.125017609,2.065124512,2.08442688,2.034225464,2.100601196,40.1,0.01,0,,6.072120902,224,,,,,0,6.054149619,,,,6.361695916,6.118235894,,,,,,
40.11666667,6.835781675,17.2189687,26.0046443,101.862875,6.817471312,6.88698288,7.130781982,2.065200806,2.084503174,2.034454346,2.100448608,40.11666667,0.011666667,0,,6.073433601,224,,,,,0,6.055123238,,,,6.368433909,6.124634806,,,,,,
40.13333333,6.834764432,17.22638867,25.98870347,101.8611563,6.81679315,6.881218506,7.131460144,2.0652771,2.08442688,2.034378052,2.100448608,40.13333333,0.013333333,0,,6.071893639,225,,,,,0,6.053922357,,,,6.36858935,6.118347712,,,,,,
40.15,6.830695463,17.22267869,25.99305097,101.8611563,6.817132231,6.880540344,7.128747498,2.065200806,2.084350586,2.034301758,2.100524902,40.15,0.015,0,,6.068041944,224,,,,,0,6.054478712,,,,6.366093979,6.117886825,,,,,,
40.16666667,6.830017301,17.22082369,26.01478849,101.862875,6.817471312,6.880879425,7.126034851,2.065124512,2.08442688,2.034301758,2.100448608,40.16666667,0.016666667,0,,6.067710527,224,,,,,0,6.055164538,,,,6.363728077,6.118572651,,,,,,
40.18333333,6.830695463,17.23844612,26.02058518,101.8645938,6.81679315,6.880540344,7.122644043,2.065048218,2.084350586,2.034301758,2.100448608,40.18333333,0.018333333,0,,6.067679165,225,,,,,0,6.053776852,,,,6.359627745,6.117524046,,,,,,
40.2,6.831034544,17.25606855,26.00609347,101.8663125,6.817132231,6.87477597,7.126713013,2.065200806,2.08442688,2.034301758,2.100372314,40.2,0.02,0,,6.067061595,224,,,,,0,6.053159282,,,,6.362740064,6.110803022,,,,,,
40.21666667,6.825609251,17.2198962,26.01478849,101.8663125,6.819505796,6.875115051,7.126373932,2.065124512,2.08442688,2.034301758,2.100524902,40.21666667,0.021666667,0,,6.063343534,224,,,,,0,6.05724008,,,,6.364108215,6.112849335,,,,,,
40.23333333,6.82527017,17.23195365,26.02058518,101.862875,6.817810393,6.87477597,7.126034851,2.065200806,2.084503174,2.034301758,2.100448608,40.23333333,0.023333333,0,,6.062541245,225,,,,,0,6.055081467,,,,6.363305926,6.112047045,,,,,,
40.25,6.826287412,17.23751863,26.00609347,101.8663125,6.817471312,6.875454132,7.125356689,2.065200806,2.084579468,2.034454346,2.100524902,40.25,0.025,0,,6.063135719,224,,,,,0,6.054319619,,,,6.362204996,6.112302439,,,,,,
40.26666667,6.825609251,17.22917116,26.0046443,101.8594375,6.817471312,6.867316193,7.125017609,2.065200806,2.084350586,2.034378052,2.100372314,40.26666667,0.026666667,0,,6.062809476,224,,,,,0,6.054671537,,,,6.362217834,6.104516418,,,,,,
40.28333333,6.825948332,17.23380864,26.00174597,101.8645938,6.824931089,6.875115051,7.12569577,2.064971924,2.084503174,2.034378052,2.100524902,40.28333333,0.028333333,0,,6.062907929,225,,,,,0,6.061890687,,,,6.362655368,6.112074649,,,,,,
40.3,6.825609251,17.2189687,26.00899181,101.8611563,6.824252928,6.875115051,7.130781982,2.065200806,2.084274292,2.034301758,2.100448608,40.3,0.03,0,,6.06331408,224,,,,,0,6.061957757,,,,6.368486812,6.112819881,,,,,,
40.31666667,6.831034544,17.22638867,25.99884763,101.862875,6.830017301,6.867316193,7.12569577,2.065200806,2.08442688,2.03414917,2.100372314,40.31666667,0.031666667,0,,6.068287365,224,,,,,0,6.067270123,,,,6.362948592,6.104569014,,,,,,
40.33333333,6.830695463,17.25050358,26.0002968,101.8611563,6.830017301,6.868333435,7.12569577,2.065048218,2.084350586,2.034301758,2.100524902,40.33333333,0.033333333,0,,6.066898205,225,,,,,0,6.066220043,,,,6.361898512,6.104536177,,,,,,
40.35,6.830695463,17.21711371,25.9959493,101.8611563,6.830017301,6.867655273,7.12569577,2.065200806,2.084579468,2.034225464,2.10067749,40.35,0.035,0,,6.06832367,224,,,,,0,6.067645508,,,,6.363323977,6.10528348,,,,,,
40.36666667,6.836120756,17.2449386,25.99305097,101.8611563,6.833069028,6.866977112,7.124678528,2.064971924,2.08442688,2.034378052,2.100448608,40.36666667,0.036666667,0,,6.072481525,224,,,,,0,6.069429798,,,,6.361039297,6.103337881,,,,,,
40.38333333,6.835781675,17.21247623,25.99884763,101.8594375,6.83374719,6.867316193,7.124678528,2.065048218,2.084350586,2.034301758,2.100372314,40.38333333,0.038333333,0,,6.073650509,225,,,,,0,6.071616024,,,,6.362547362,6.105185027,,,,,,
40.4,6.836120756,17.21247623,25.99305097,101.8611563,6.832729948,6.867655273,7.12569577,2.065124512,2.084655762,2.034301758,2.100448608,40.4,0.04,0,,6.073919021,224,,,,,0,6.070528213,,,,6.363494036,6.105453539,,,,,,
40.41666667,6.835103513,17.22267869,26.01478849,101.8611563,6.832390867,6.867316193,7.125356689,2.065124512,2.084350586,2.034225464,2.100601196,40.41666667,0.041666667,0,,6.072714625,224,,,,,0,6.070001979,,,,6.362967802,6.104927305,,,,,,
40.43333333,6.836120756,17.24215611,26.02928023,101.8611563,6.824592008,6.866977112,7.118914154,2.065353394,2.08442688,2.034378052,2.100524902,40.43333333,0.043333333,0,,6.07304605,225,,,,,0,6.061517302,,,,6.355839448,6.103902406,,,,,,
40.45,6.830356382,17.22267869,26.04811955,101.8680313,6.817471312,6.867316193,7.119253235,2.065124512,2.08442688,2.034301758,2.100372314,40.45,0.045,0,,6.068372425,224,,,,,0,6.055487355,,,,6.357269278,6.105332236,,,,,,
40.46666667,6.831034544,17.25050358,26.03217858,101.862875,6.811367857,6.867655273,7.118914154,2.065124512,2.084503174,2.03453064,2.100448608,40.46666667,0.046666667,0,,6.067625679,224,,,,,0,6.047958993,,,,6.35550529,6.104246409,,,,,,
40.48333333,6.830356382,17.22267869,26.04667037,101.8645938,6.806959807,6.867316193,7.118914154,2.065124512,2.084350586,2.034225464,2.100601196,40.48333333,0.048333333,0,,6.06835484,225,,,,,0,6.044958265,,,,6.356912612,6.105314651,,,,,,
40.5,6.830017301,17.24864858,26.0524671,101.8594375,6.806959807,6.867316193,7.117896912,2.065124512,2.08442688,2.034378052,2.100601196,40.5,0.05,0,,6.066937179,224,,,,,0,6.043879684,,,,6.354816789,6.10423607,,,,,,
40.51666667,6.836120756,17.2189687,26.0611622,101.862875,6.802212676,6.867655273,7.11314978,2.065124512,2.08442688,2.034301758,2.100448608,40.51666667,0.051666667,0,,6.074459082,224,,,,,0,6.040551002,,,,6.351488106,6.1059936,,,,,,
40.53333333,6.834764432,17.21711371,26.05826383,101.8594375,6.802551757,6.86222998,7.117896912,2.065124512,2.08442688,2.034225464,2.100601196,40.53333333,0.053333333,0,,6.073149686,225,,,,,0,6.040937011,,,,6.356282166,6.100615235,,,,,,
40.55,6.836120756,17.24864858,26.0611622,101.8594375,6.802551757,6.861551819,7.118575073,2.065048218,2.08442688,2.034378052,2.100372314,40.55,0.055,0,,6.073146226,224,,,,,0,6.039577227,,,,6.355600543,6.098577289,,,,,,
40.56666667,6.835442594,17.23937362,26.06985733,101.8611563,6.801873595,6.8618909,7.117896912,2.065124512,2.084274292,2.03414917,2.100524902,40.56666667,0.056666667,0,,6.072983798,224,,,,,0,6.039414799,,,,6.355438116,6.099432104,,,,,,
40.58333333,6.836459836,17.27183599,26.0727557,101.8645938,6.801873595,6.86222998,7.118575073,2.0652771,2.084350586,2.034301758,2.100601196,40.58333333,0.058333333,0,,6.07260051,225,,,,,0,6.038014268,,,,6.354715747,6.098370654,,,,,,
40.6,6.836120756,17.24957608,26.05681465,101.8645938,6.802551757,6.862569061,7.118575073,2.064971924,2.084503174,2.034301758,2.100448608,40.6,0.06,0,,6.073052408,224,,,,,0,6.039483409,,,,6.355506726,6.099500714,,,,,,
40.61666667,6.841546048,17.24122861,26.04522119,101.8663125,6.802890837,6.85782193,7.113488861,2.065048218,2.084503174,2.033996582,2.100296021,40.61666667,0.061666667,0,,6.078706177,224,,,,,0,6.040050966,,,,6.35064899,6.094982058,,,,,,
40.63333333,6.849005826,17.2440111,26.03507693,101.8577188,6.806959807,6.857143768,7.109080811,2.065124512,2.084350586,2.034225464,2.100448608,40.63333333,0.063333333,0,,6.085919531,225,,,,,0,6.043873512,,,,6.345994515,6.094057473,,,,,,
40.65,6.847649503,17.22360618,26.04667037,101.8663125,6.807298888,6.858500092,7.109419891,2.065200806,2.08442688,2.034454346,2.100448608,40.65,0.065,0,,6.085606925,224,,,,,0,6.04525631,,,,6.347377313,6.096457514,,,,,,
40.66666667,6.841885129,17.24679359,26.04232283,101.856,6.801534514,6.857482849,7.11314978,2.065200806,2.084350586,2.034454346,2.100372314,40.66666667,0.066666667,0,,6.078763806,224,,,,,0,6.038413192,,,,6.350028458,6.094361526,,,,,,
40.68333333,6.848327664,17.22546118,26.03797529,101.862875,6.797126464,6.857482849,7.111115295,2.065048218,2.084503174,2.034301758,2.100448608,40.68333333,0.068333333,0,,6.086097449,225,,,,,0,6.034896248,,,,6.34888508,6.095252634,,,,,,
40.7,6.848327664,17.25235857,26.02058518,101.862875,6.797804625,6.856804688,7.11314978,2.065124512,2.084350586,2.03414917,2.100448608,40.7,0.07,0,,6.084695567,224,,,,,0,6.034172528,,,,6.349517683,6.09317259,,,,,,
40.71666667,6.848327664,17.21804121,26.04087365,101.8611563,6.797804625,6.857482849,7.113827942,2.065048218,2.084579468,2.034301758,2.100372314,40.71666667,0.071666667,0,,6.086460965,224,,,,,0,6.035937926,,,,6.351961243,6.09561615,,,,,,
40.73333333,6.853413876,17.23473614,26.03652611,101.8611563,6.790005767,6.857482849,7.118235992,2.065048218,2.08442688,2.034225464,2.100448608,40.73333333,0.073333333,0,,6.090755631,225,,,,,0,6.027347522,,,,6.355577748,6.094824604,,,,,,
40.75,6.853752957,17.2189687,26.03797529,101.862875,6.790344848,6.850362152,7.113488861,2.0652771,2.084503174,2.034301758,2.100524902,40.75,0.075,0,,6.091810035,224,,,,,0,6.028401926,,,,6.351545939,6.08841923,,,,,,
40.76666667,6.853074795,17.23751863,26.03362776,101.86975,6.790683929,6.85782193,7.113827942,2.065124512,2.08442688,2.034378052,2.100601196,40.76666667,0.076666667,0,,6.09025819,224,,,,,0,6.027867323,,,,6.351011336,6.095005324,,,,,,
40.78333333,6.853752957,17.22082369,26.01913601,101.8663125,6.789327605,6.851040314,7.114167023,2.0652771,2.08442688,2.034454346,2.100372314,40.78333333,0.078333333,0,,6.091499052,225,,,,,0,6.0270737,,,,6.351913118,6.088786409,,,,,,
40.8,6.847649503,17.21618621,26.03217858,101.8577188,6.783902313,6.850701233,7.110098053,2.065124512,2.084274292,2.034301758,2.100524902,40.8,0.08,0,,6.085759329,224,,,,,0,6.022012139,,,,6.348207879,6.088811059,,,,,,
40.81666667,6.848666745,17.21340372,26.0249327,101.862875,6.784580474,6.850701233,7.11314978,2.065048218,2.084274292,2.034225464,2.100372314,40.81666667,0.081666667,0,,6.086811709,224,,,,,0,6.022725438,,,,6.351294744,6.088846196,,,,,,
40.83333333,6.847988584,17.21340372,26.01913601,101.8594375,6.780850586,6.851040314,7.113827942,2.065124512,2.084350586,2.034301758,2.100448608,40.83333333,0.083333333,0,,6.086063112,225,,,,,0,6.018925114,,,,6.351902471,6.089114843,,,,,,
40.85,6.848327664,17.23288115,26.02928023,101.8645938,6.781189666,6.851040314,7.113488861,2.065124512,2.08442688,2.034301758,2.100601196,40.85,0.085,0,,6.085663434,224,,,,,0,6.018525436,,,,6.350824631,6.088376084,,,,,,
40.86666667,6.848327664,17.22546118,26.06261139,101.8645938,6.773390808,6.850362152,7.118575073,2.065124512,2.08442688,2.034378052,2.100448608,40.86666667,0.086666667,0,,6.086396372,224,,,,,0,6.011459515,,,,6.35664378,6.088430859,,,,,,
40.88333333,6.848666745,17.2189687,26.06985733,101.8645938,6.773390808,6.850701233,7.119253235,2.065048218,2.084274292,2.034072876,2.100448608,40.88333333,0.088333333,0,,6.087110413,225,,,,,0,6.011834476,,,,6.357696903,6.089144901,,,,,,
40.9,6.847988584,17.21804121,26.06261139,101.8645938,6.768643677,6.85782193,7.118575073,2.065200806,2.084350586,2.034225464,2.100524902,40.9,0.09,0,,6.086385497,224,,,,,0,6.00704059,,,,6.356971987,6.096218844,,,,,,
40.91666667,6.848327664,17.21340372,26.05826383,101.8663125,6.765252869,6.858161011,7.126034851,2.065124512,2.084503174,2.034301758,2.100372314,40.91666667,0.091666667,0,,6.086877033,224,,,,,0,6.003802237,,,,6.36458422,6.096710379,,,,,,
40.93333333,6.848327664,17.20969374,26.04522119,101.8594375,6.759149414,6.85782193,7.126034851,2.065124512,2.084350586,2.034301758,2.100448608,40.93333333,0.093333333,0,,6.086883056,225,,,,,0,5.997704807,,,,6.364590243,6.096377322,,,,,,
40.95,6.847988584,17.20876624,26.04811955,101.8663125,6.754063203,6.858161011,7.121626801,2.065124512,2.084274292,2.034301758,2.100372314,40.95,0.095,0,,6.086620156,224,,,,,0,5.992694775,,,,6.360258373,6.096792583,,,,,,
40.96666667,6.847988584,17.24586609,26.0524671,101.8663125,6.747620667,6.85782193,7.126034851,2.0652771,2.08442688,2.034301758,2.100524902,40.96666667,0.096666667,0,,6.085031558,224,,,,,0,5.984663642,,,,6.363077826,6.094864905,,,,,,
40.98333333,6.842563291,17.22175119,26.07855247,101.8663125,6.743551698,6.857482849,7.126373932,2.0652771,2.08442688,2.034225464,2.100448608,40.98333333,0.098333333,0,,6.080989186,225,,,,,0,5.981977593,,,,6.364799827,6.095908745,,,,,,
41,6.843580533,17.2449386,26.06550976,101.8577188,6.743551698,6.851040314,7.126034851,2.065048218,2.084350586,2.034225464,2.100448608,41,0.1,0,,6.080822869,224,,,,,0,5.980794034,,,,6.363277187,6.08828265,,,,,,
41.01666667,6.839172483,17.21340372,26.0524671,101.8611563,6.742873536,6.851718475,7.125356689,2.065200806,2.084503174,2.034301758,2.100524902,41.01666667,0.101666667,0,,6.077651593,224,,,,,0,5.981352646,,,,6.363835799,6.090197585,,,,,,
41.03333333,6.834764432,17.2189687,26.03797529,101.8645938,6.743212617,6.851040314,7.126373932,2.065048218,2.08442688,2.034378052,2.100524902,41.03333333,0.103333333,0,,6.07282151,225,,,,,0,5.981269695,,,,6.36443101,6.089097392,,,,,,
41.05,6.830695463,17.21525872,26.0249327,101.8645938,6.743212617,6.844936859,7.126713013,2.065200806,2.08442688,2.03414917,2.100219727,41.05,0.105,0,,6.068758325,224,,,,,0,5.98127548,,,,6.364775875,6.082999722,,,,,,
41.06666667,6.825609251,17.2189687,26.02348353,101.862875,6.743551698,6.84527594,7.131460144,2.065048218,2.084579468,2.034301758,2.100372314,41.06666667,0.106666667,0,,6.0634903,224,,,,,0,5.981432747,,,,6.369341193,6.083156989,,,,,,
41.08333333,6.826287412,17.22082369,26.04522119,101.8680313,6.74456894,6.845615021,7.131799225,2.065124512,2.084350586,2.034301758,2.100296021,41.08333333,0.108333333,0,,6.064350359,225,,,,,0,5.982631886,,,,6.369862171,6.083677967,,,,,,
41.1,6.819166716,17.24030112,26.05536546,101.8645938,6.743212617,6.84120697,7.135190033,2.065200806,2.08442688,2.034301758,2.100448608,41.1,0.11,0,,6.056491073,224,,,,,0,5.980536974,,,,6.37251439,6.078531328,,,,,,
41.11666667,6.819505796,17.2198962,26.05826383,101.8663125,6.737448243,6.841885132,7.131121063,2.065048218,2.084579468,2.034301758,2.100296021,41.11666667,0.111666667,0,,6.057767965,224,,,,,0,5.975710412,,,,6.369383231,6.0801473,,,,,,
41.13333333,6.819505796,17.24122861,26.05826383,101.8645938,6.737787324,6.84120697,7.131460144,2.065124512,2.08442688,2.034301758,2.100372314,41.13333333,0.113333333,0,,6.056824306,225,,,,,0,5.975105833,,,,6.368778653,6.078525479,,,,,,
41.15,6.813741423,17.24586609,26.06550976,101.862875,6.737109163,6.84120697,7.126373932,2.065124512,2.084503174,2.034225464,2.10067749,41.15,0.115,0,,6.050942735,224,,,,,0,5.974310475,,,,6.363575244,6.078408282,,,,,,
41.16666667,6.818488554,17.21525872,26.06840814,101.8663125,6.743212617,6.840528809,7.12569577,2.065124512,2.084503174,2.034301758,2.100372314,41.16666667,0.116666667,0,,6.057078758,224,,,,,0,5.981802821,,,,6.364285974,6.079119013,,,,,,
41.18333333,6.820523039,17.22082369,26.06985733,101.8645938,6.742873536,6.840867889,7.126373932,2.065200806,2.08442688,2.034301758,2.100448608,41.18333333,0.118333333,0,,6.058884665,225,,,,,0,5.981235162,,,,6.364735558,6.079229515,,,,,,
41.2,6.818827635,17.2449386,26.08000166,101.8645938,6.743212617,6.84120697,7.126034851,2.065048218,2.08442688,2.034378052,2.100524902,41.2,0.12,0,,6.056245711,224,,,,,0,5.980630693,,,,6.363452927,6.078625046,,,,,,
41.21666667,6.819166716,17.2198962,26.06406057,101.8611563,6.741517213,6.84527594,7.126034851,2.0652771,2.08442688,2.034454346,2.100601196,41.21666667,0.121666667,0,,6.057499139,224,,,,,0,5.979849636,,,,6.364367274,6.083608363,,,,,,
41.23333333,6.819505796,17.23937362,26.05536546,101.8645938,6.738126405,6.845615021,7.131799225,2.065048218,2.084274292,2.034301758,2.100524902,41.23333333,0.123333333,0,,6.056871184,225,,,,,0,5.975491793,,,,6.369164613,6.082980409,,,,,,
41.25,6.818827635,17.2189687,26.04956873,101.862875,6.742195375,6.84527594,7.131460144,2.065200806,2.08442688,2.034301758,2.100448608,41.25,0.125,0,,6.057025398,224,,,,,0,5.980393138,,,,6.369657907,6.083473703,,,,,,
41.26666667,6.814419585,17.24215611,26.06261139,101.8645938,6.737787324,6.84527594,7.131121063,2.065124512,2.084503174,2.034454346,2.100524902,41.26666667,0.126666667,0,,6.051749827,224,,,,,0,5.975117567,,,,6.368451306,6.082606183,,,,,,
41.28333333,6.814080504,17.25885104,26.07130651,101.8611563,6.738465486,6.840867889,7.131799225,2.0652771,2.084655762,2.034301758,2.100601196,41.28333333,0.128333333,0,,6.050777857,225,,,,,0,5.975162839,,,,6.368496578,6.077565242,,,,,,
41.3,6.814419585,17.23380864,26.05391628,101.8663125,6.730327547,6.840528809,7.131121063,2.065200806,2.084503174,2.03414917,2.100372314,41.3,0.13,0,,6.052013569,224,,,,,0,5.967921531,,,,6.368715048,6.078122793,,,,,,
41.31666667,6.814419585,17.2198962,26.03797529,101.8663125,6.725241335,6.84120697,7.130781982,2.065124512,2.084350586,2.034454346,2.100601196,41.31666667,0.131666667,0,,6.05243562,224,,,,,0,5.963257371,,,,6.368798018,6.079223006,,,,,,
41.33333333,6.814758665,17.24586609,26.03217858,101.8594375,6.723885011,6.836120758,7.125017609,2.065200806,2.084350586,2.034301758,2.100448608,41.33333333,0.133333333,0,,6.05155503,225,,,,,0,5.960681376,,,,6.361813973,6.072917122,,,,,,
41.35,6.813741423,17.2189687,26.01333932,101.8663125,6.721172365,6.837138,7.124678528,2.065124512,2.08442688,2.034301758,2.10067749,41.35,0.135,0,,6.051499138,224,,,,,0,5.958930081,,,,6.362436243,6.074895716,,,,,,
41.36666667,6.818488554,17.22453368,26.0046443,101.8577188,6.720833284,6.84120697,7.125356689,2.065048218,2.08442688,2.034301758,2.100448608,41.36666667,0.136666667,0,,6.055894098,224,,,,,0,5.958238828,,,,6.362762233,6.078612514,,,,,,
41.38333333,6.815097746,17.21711371,26.01044098,101.8611563,6.715747072,6.84120697,7.118575073,2.065048218,2.084350586,2.034301758,2.100601196,41.38333333,0.138333333,0,,6.052902326,225,,,,,0,5.953551652,,,,6.356379653,6.07901155,,,,,,
41.4,6.814419585,17.21154873,26.0046443,101.862875,6.71472983,6.84120697,7.118914154,2.065124512,2.084350586,2.03414917,2.100601196,41.4,0.14,0,,6.052400021,224,,,,,0,5.952710266,,,,6.35689459,6.079187406,,,,,,
41.41666667,6.819844877,17.22824366,26.02203436,101.86975,6.715747072,6.840867889,7.118575073,2.065048218,2.08442688,2.03414917,2.100372314,41.41666667,0.141666667,0,,6.05729779,224,,,,,0,5.953199985,,,,6.356027986,6.078320802,,,,,,
