Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure 3 (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV4 (V),Latest: FlowV2 (V),Latest: Potential (V),Latest: FlowV3 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),,,Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
36.65,8.998276349,3.777692408,24.31878731,911.7803558,8.912488907,8.482195375,9.243092685,2.106552124,2.089080811,2.071228027,2.157211304,36.65,0.665,1,,8.8262263,224,,,,,0,8.740438858,,,,8.310145326,9.071042636,,,,,,,,
36.66666667,8.997259107,3.763779964,24.32894158,911.7973816,8.918592361,8.482534455,9.242753604,2.106628418,2.088928223,2.071151733,2.15713501,36.66666667,0.666666667,1,,8.825873302,224,,,,,0,8.747206557,,,,8.311148651,9.0713678,,,,,,,,
36.68333333,8.996920026,3.806444793,24.32604037,911.7803558,8.918253281,8.482195375,9.238684635,2.106781006,2.089080811,2.071151733,2.157211304,36.68333333,0.668333333,1,,8.823582609,225,,,,,0,8.744915864,,,,8.308857958,9.065347218,,,,,,,,
36.7,8.992172895,3.745230038,24.33039218,911.7803558,8.918931442,8.482195375,9.242753604,2.106628418,2.088928223,2.071075439,2.15713501,36.7,0.67,1,,8.821636122,224,,,,,0,8.74839467,,,,8.311658602,9.072216832,,,,,,,,
36.71666667,8.992172895,3.765634957,24.32023793,911.8144073,8.912488907,8.482195375,9.242414523,2.106704712,2.088928223,2.071228027,2.157211304,36.71666667,0.671666667,1,,8.820676365,224,,,,,0,8.740992377,,,,8.310698845,9.070917994,,,,,,,,
36.73333333,8.992511975,3.792532349,24.33039218,911.8144073,8.912149826,8.482195375,9.242075443,2.106704712,2.089080811,2.071151733,2.156982422,36.73333333,0.673333333,1,,8.819821321,225,,,,,0,8.739459172,,,,8.30950472,9.069384788,,,,,,,,
36.75,8.992851056,3.69978272,24.32894158,911.8144073,8.918253281,8.482195375,9.242753604,2.106628418,2.089080811,2.071075439,2.15713501,36.75,0.675,1,,8.824379402,224,,,,,0,8.749781626,,,,8.31372372,9.07428195,,,,,,,,
36.76666667,8.992511975,3.791604853,24.31733669,911.7973816,8.911471665,8.482195375,9.243092685,2.106704712,2.089004517,2.071151733,2.15713501,36.76666667,0.676666667,1,,8.819823894,224,,,,,0,8.738783583,,,,8.309507293,9.070404604,,,,,,,,
36.78333333,8.991833814,3.679377801,24.32313916,911.8314331,8.907741776,8.482534455,9.237667392,2.106704712,2.089157104,2.071304321,2.15713501,36.78333333,0.678333333,1,,8.824274207,225,,,,,0,8.740182169,,,,8.314974848,9.070107785,,,,,,,,
36.8,8.992172895,3.735955075,24.32894158,911.8314331,8.901977402,8.482534455,9.238345554,2.106781006,2.089080811,2.071228027,2.15713501,36.8,0.68,1,,8.822054112,224,,,,,0,8.73185862,,,,8.312415673,9.068226771,,,,,,,,
36.81666667,8.992851056,3.644132942,24.32604037,911.8314331,8.894856706,8.482195375,9.238345554,2.106628418,2.089080811,2.071228027,2.15713501,36.81666667,0.681666667,1,,8.826904977,224,,,,,0,8.728910626,,,,8.316249295,9.072399475,,,,,,,,
36.83333333,8.987425763,3.762852468,24.31588607,911.8314331,8.890109574,8.481856294,9.230207615,2.106704712,2.089004517,2.071075439,2.157058716,36.83333333,0.683333333,1,,8.81604283,225,,,,,0,8.718726641,,,,8.31047336,9.058824681,,,,,,,,
36.85,8.986408521,3.659900379,24.32313916,911.8484589,8.889431413,8.482195375,9.230885776,2.106628418,2.089004517,2.071075439,2.15713501,36.85,0.685,1,,8.819735919,224,,,,,0,8.722758811,,,,8.315522773,9.064213175,,,,,,,,
36.86666667,8.987425763,3.680305297,24.32894158,911.8484589,8.885023362,8.482195375,9.230885776,2.106704712,2.089004517,2.071151733,2.157058716,36.86666667,0.686666667,1,,8.819841024,224,,,,,0,8.717438623,,,,8.314610635,9.063301037,,,,,,,,
36.88333333,8.987425763,3.76470746,24.33474395,911.8314331,8.880615312,8.481856294,9.225121403,2.1068573,2.088851929,2.071228027,2.157211304,36.88333333,0.688333333,1,,8.816015216,225,,,,,0,8.709204765,,,,8.310445746,9.053710855,,,,,,,,
36.9,8.986408521,3.753577505,24.32313916,911.8654846,8.880615312,8.482195375,9.224782322,2.106704712,2.089157104,2.071151733,2.15713501,36.9,0.69,1,,8.815469844,224,,,,,0,8.709676635,,,,8.311256698,9.053843645,,,,,,,,
36.91666667,8.992172895,3.711840171,24.3390957,911.8314331,8.885023362,8.482195375,9.225121403,2.106628418,2.089080811,2.071151733,2.15713501,36.91666667,0.691666667,1,,8.823182372,224,,,,,0,8.71603284,,,,8.313204852,9.05613088,,,,,,,,
36.93333333,8.992511975,3.673812823,24.32604037,911.8484589,8.889431413,8.481856294,9.230207615,2.106628418,2.089004517,2.070999146,2.157058716,36.93333333,0.693333333,1,,8.825214337,225,,,,,0,8.722133775,,,,8.314558656,9.062909977,,,,,,,,
36.95,8.992511975,3.752650008,24.33764512,911.8314331,8.88841417,8.482195375,9.230207615,2.106704712,2.089080811,2.071151733,2.15713501,36.95,0.695,1,,8.821659129,224,,,,,0,8.717561324,,,,8.311342529,9.059354769,,,,,,,,
36.96666667,8.992511975,3.716477653,24.33764512,911.8484589,8.894517625,8.482195375,9.230546695,2.106704712,2.088928223,2.070999146,2.157058716,36.96666667,0.696666667,1,,8.823306005,224,,,,,0,8.725311655,,,,8.312989405,9.061340726,,,,,,,,
36.98333333,8.992172895,3.691435253,24.32749098,911.8144073,8.895195786,8.482195375,9.230207615,2.106704712,2.088928223,2.070999146,2.157058716,36.98333333,0.698333333,1,,8.824077058,225,,,,,0,8.72709995,,,,8.314099538,9.062111778,,,,,,,,
37,8.992172895,3.615380557,24.33474395,911.8484589,8.901977402,8.482195375,9.230546695,2.106628418,2.088851929,2.071151733,2.15713501,37,0.7,1,,8.827561337,224,,,,,0,8.737365844,,,,8.317583817,9.065935137,,,,,,,,
37.01666667,8.991833814,3.735955075,24.33619454,911.8484589,8.901977402,8.482195375,9.230885776,2.106704712,2.089004517,2.070999146,2.15713501,37.01666667,0.701666667,1,,8.821736727,224,,,,,0,8.731880315,,,,8.312098288,9.060788689,,,,,,,,
37.03333333,8.992851056,3.673812823,24.34344743,911.8484589,8.901977402,8.482195375,9.230207615,2.106704712,2.088928223,2.071151733,2.15713501,37.03333333,0.703333333,1,,8.825604613,225,,,,,0,8.734730959,,,,8.314948932,9.062961172,,,,,,,,
37.05,8.992851056,3.668247846,24.3390957,911.8654846,8.907063614,8.482534455,9.224443241,2.106628418,2.088928223,2.071228027,2.156906128,37.05,0.705,1,,8.82584518,224,,,,,0,8.740057738,,,,8.315528579,9.057437365,,,,,,,,
37.06666667,8.992172895,3.65711789,24.33474395,911.8314331,8.907402695,8.482195375,9.225121403,2.106781006,2.088851929,2.071151733,2.15713501,37.06666667,0.706666667,1,,8.825660998,224,,,,,0,8.740890798,,,,8.315683478,9.058609506,,,,,,,,
37.08333333,8.992172895,3.818502245,24.32894158,911.8314331,8.902316483,8.481856294,9.225121403,2.106781006,2.089004517,2.071151733,2.157058716,37.08333333,0.708333333,1,,8.818295281,225,,,,,0,8.728438869,,,,8.30797868,9.051243789,,,,,,,,
37.1,8.992172895,3.668247846,24.32458977,911.8314331,8.902316483,8.482195375,9.225121403,2.106704712,2.089080811,2.071151733,2.15713501,37.1,0.71,1,,8.825124411,224,,,,,0,8.735268,,,,8.315146891,9.058072919,,,,,,,,
37.11666667,8.992511975,3.715550157,24.33329336,911.8144073,8.902655564,8.482195375,9.225121403,2.106704712,2.088928223,2.071151733,2.156906128,37.11666667,0.711666667,1,,8.82333529,224,,,,,0,8.733478878,,,,8.313018689,9.055944717,,,,,,,,
37.13333333,8.996920026,3.684015283,24.34634856,911.8144073,8.902655564,8.482195375,9.224782322,2.106628418,2.088928223,2.071075439,2.157211304,37.13333333,0.713333333,1,,8.829217676,225,,,,,0,8.734953214,,,,8.314493025,9.057079972,,,,,,,,
37.15,8.996920026,3.744302542,24.33329336,911.7973816,8.902655564,8.481856294,9.224782322,2.106704712,2.089004517,2.070999146,2.156982422,37.15,0.715,1,,8.826434184,224,,,,,0,8.732169723,,,,8.311370452,9.054296481,,,,,,,,
37.16666667,8.996920026,3.701637712,24.3521508,911.8144073,8.895534867,8.482195375,9.231224857,2.106552124,2.089004517,2.071151733,2.156982422,37.16666667,0.716666667,1,,8.82843265,224,,,,,0,8.727047492,,,,8.313707999,9.062737481,,,,,,,,
37.18333333,8.991833814,3.792532349,24.3390957,911.8314331,8.889092332,8.481856294,9.229868534,2.106704712,2.088851929,2.071151733,2.156982422,37.18333333,0.718333333,1,,8.819169584,225,,,,,0,8.716428102,,,,8.309192064,9.057204304,,,,,,,,
37.2,8.992172895,3.658972883,24.3521508,911.8314331,8.889092332,8.481856294,9.225121403,2.106704712,2.088928223,2.070999146,2.157058716,37.2,0.72,1,,8.825627493,224,,,,,0,8.722546931,,,,8.315310892,9.058576001,,,,,,,,
37.21666667,8.992172895,3.793459845,24.34634856,911.8654846,8.885362443,8.482534455,9.225121403,2.106704712,2.089004517,2.071151733,2.15713501,37.21666667,0.721666667,1,,8.819488451,224,,,,,0,8.712678,,,,8.309850012,9.052436959,,,,,,,,
37.23333333,8.992851056,4.030898897,24.34634856,911.8825104,8.881971635,8.482195375,9.225121403,2.106704712,2.088928223,2.071075439,2.15713501,37.23333333,0.723333333,1,,8.809358002,225,,,,,0,8.698478581,,,,8.29870232,9.041628349,,,,,,,,
37.25,8.992851056,4.067071252,24.34054628,911.8654846,8.880276231,8.482195375,9.230207615,2.106552124,2.088928223,2.071151733,2.157058716,37.25,0.725,1,,8.807692498,224,,,,,0,8.695117674,,,,8.297036817,9.045049057,,,,,,,,
37.26666667,8.991833814,3.971539134,24.34779912,911.8484589,8.873833696,8.482195375,9.225121403,2.106781006,2.089004517,2.071151733,2.157058716,37.26666667,0.726666667,1,,8.81104752,224,,,,,0,8.693047402,,,,8.301409081,9.044335109,,,,,,,,
37.28333333,8.992851056,4.096751134,24.34924969,911.8314331,8.874850938,8.481856294,9.225460483,2.106628418,2.089080811,2.070999146,2.156982422,37.28333333,0.728333333,1,,8.806369807,225,,,,,0,8.688369689,,,,8.295375045,9.038979234,,,,,,,,
37.3,8.992511975,5.369276049,24.3521508,911.8484589,8.874511858,8.481517213,9.224782322,2.106704712,2.088928223,2.071151733,2.156982422,37.3,0.73,1,,8.748118736,224,,,,,0,8.630118619,,,,8.237123974,8.980389083,,,,,,,,
37.31666667,8.997259107,3.930729297,24.35650245,911.8484589,8.874511858,8.481856294,9.222408756,2.106704712,2.089080811,2.070999146,2.15713501,37.31666667,0.731666667,1,,8.818357847,224,,,,,0,8.695610598,,,,8.302955034,9.043507497,,,,,,,,
37.33333333,8.992851056,6.165995365,24.36520567,911.7973816,8.874850938,8.481517213,9.221391514,2.106628418,2.088928223,2.071151733,2.157287598,37.33333333,0.733333333,1,,8.712257886,225,,,,,0,8.594257768,,,,8.200924042,8.940798343,,,,,,,,
37.35,8.993190137,4.414882362,24.36665619,911.8144073,8.874172777,8.481517213,9.222408756,2.106704712,2.089080811,2.071151733,2.156906128,37.35,0.735,1,,8.792289191,224,,,,,0,8.673271831,,,,8.280616267,9.02150781,,,,,,,,
37.36666667,8.992851056,6.063970773,24.35940353,911.8654846,8.874511858,8.481178132,9.220713352,2.106628418,2.089004517,2.071075439,2.15713501,37.36666667,0.736666667,1,,8.716872564,224,,,,,0,8.598533365,,,,8.20519964,8.94473486,,,,,,,,
37.38333333,8.992172895,6.704870712,24.3521508,911.8654846,8.874172777,8.481856294,9.213592656,2.106704712,2.088928223,2.070999146,2.15713501,37.38333333,0.738333333,1,,8.686987418,225,,,,,0,8.5689873,,,,8.176670817,8.908407179,,,,,,,,
37.4,8.992172895,6.877385023,24.36955724,911.8484589,8.874511858,8.481856294,9.213931736,2.106704712,2.089004517,2.071075439,2.156982422,37.4,0.74,1,,8.679230736,224,,,,,0,8.561569699,,,,8.168914135,8.900989578,,,,,,,,
37.41666667,8.991833814,6.010175988,24.3623046,911.8314331,8.873833696,8.482195375,9.214270817,2.106628418,2.089080811,2.071228027,2.156982422,37.41666667,0.741666667,1,,8.718317517,224,,,,,0,8.600317399,,,,8.208679078,8.94075452,,,,,,,,
37.43333333,8.992851056,6.223500136,24.3623046,911.8825104,8.874850938,8.481856294,9.214270817,2.106781006,2.089080811,2.071380615,2.157211304,37.43333333,0.743333333,1,,8.709626619,225,,,,,0,8.591626502,,,,8.198631857,8.93104638,,,,,,,,
37.45,8.986747602,4.744143547,24.34779912,911.8144073,8.874172777,8.481178132,9.213592656,2.106704712,2.088928223,2.071228027,2.15713501,37.45,0.745,1,,8.770791999,224,,,,,0,8.658217174,,,,8.265222529,8.997637052,,,,,,,,
37.46666667,8.986747602,5.494488049,24.3550519,911.8484589,8.874850938,8.481517213,9.213253575,2.106704712,2.089157104,2.071228027,2.156982422,37.46666667,0.746666667,1,,8.736667833,224,,,,,0,8.62477117,,,,8.231437445,8.963173806,,,,,,,,
37.48333333,8.986747602,5.493560552,24.344898,911.8314331,8.880954393,8.482195375,9.212914494,2.106704712,2.088928223,2.070999146,2.157058716,37.48333333,0.748333333,1,,8.736665443,225,,,,,0,8.630872234,,,,8.232113216,8.962832335,,,,,,,,
37.5,8.986747602,4.455692199,24.34199685,911.8484589,8.874511858,8.482195375,9.213592656,2.10647583,2.089004517,2.071151733,2.157058716,37.5,0.75,1,,8.783901756,224,,,,,0,8.671666012,,,,8.279349529,9.01074681,,,,,,,,
37.51666667,8.987086683,5.621555041,24.34199685,911.8144073,8.874850938,8.481178132,9.214270817,2.106781006,2.089004517,2.071151733,2.157287598,37.51666667,0.751666667,1,,8.731164811,224,,,,,0,8.618929067,,,,8.225256261,8.958348946,,,,,,,,
37.53333333,8.980983228,4.763620969,24.34634856,911.8314331,8.874850938,8.481178132,9.213592656,2.106781006,2.088851929,2.071075439,2.157058716,37.53333333,0.753333333,1,,8.764135477,225,,,,,0,8.658003187,,,,8.264330381,8.996744905,,,,,,,,
37.55,8.980983228,4.995495042,24.33474395,911.8484589,8.874511858,8.481517213,9.213931736,2.106704712,2.089004517,2.071228027,2.156982422,37.55,0.755,1,,8.753533805,224,,,,,0,8.647062435,,,,8.25406779,8.986482313,,,,,,,,
37.56666667,8.978948743,5.234789086,24.34779912,911.8654846,8.867730242,8.481856294,9.213592656,2.106704712,2.089004517,2.071304321,2.157287598,37.56666667,0.756666667,1,,8.740658729,224,,,,,0,8.629440227,,,,8.243566279,8.975302641,,,,,,,,
37.58333333,8.978270582,5.218094153,24.34779912,911.8654846,8.867391161,8.482195375,9.212914494,2.106628418,2.089004517,2.071075439,2.157058716,37.58333333,0.758333333,1,,8.740740528,225,,,,,0,8.629861108,,,,8.244665321,8.975384441,,,,,,,,
37.6,8.980305067,5.998118536,24.34199685,911.8654846,8.86705208,8.482195375,9.213931736,2.106781006,2.088851929,2.071151733,2.157211304,37.6,0.76,1,,8.707240103,224,,,,,0,8.593987117,,,,8.209130411,8.940866773,,,,,,,,
37.61666667,8.980644147,4.658813888,24.36085407,911.8484589,8.861626787,8.482534455,9.220713352,2.106704712,2.089004517,2.071151733,2.156982422,37.61666667,0.761666667,1,,8.768621409,224,,,,,0,8.649604049,,,,8.270511717,9.008690614,,,,,,,,
37.63333333,8.980644147,4.917585354,24.35650245,911.8484589,8.862304949,8.481517213,9.213931736,2.106628418,2.089080811,2.071151733,2.15713501,37.63333333,0.763333333,1,,8.756827612,225,,,,,0,8.638488414,,,,8.257700678,8.990115201,,,,,,,,
37.65,8.979626905,4.615221562,24.34924969,911.8484589,8.869425646,8.482195375,9.213592656,2.106628418,2.089080811,2.071151733,2.157058716,37.65,0.765,1,,8.769545244,224,,,,,0,8.659343985,,,,8.272113714,9.003510995,,,,,,,,
37.66666667,8.979965986,4.431577296,24.34199685,911.8654846,8.867730242,8.482195375,9.213592656,2.106704712,2.088928223,2.071228027,2.157058716,37.66666667,0.766666667,1,,8.778217974,224,,,,,0,8.665982229,,,,8.280447362,9.011844643,,,,,,,,
37.68333333,8.979626905,5.322901234,24.32894158,911.8484589,8.868069323,8.482195375,9.213253575,2.106704712,2.089004517,2.071075439,2.15713501,37.68333333,0.768333333,1,,8.73724565,225,,,,,0,8.625688068,,,,8.23981412,8.97087232,,,,,,,,
37.7,8.987425763,4.798865828,24.32168855,911.8144073,8.868069323,8.481856294,9.212914494,2.1068573,2.089233398,2.071075439,2.157058716,37.7,0.77,1,,8.768878868,224,,,,,0,8.649522427,,,,8.263309398,8.994367598,,,,,,,,
37.71666667,8.986747602,5.544572848,24.33329336,911.8484589,8.867391161,8.481856294,9.21528806,2.106704712,2.088928223,2.071151733,2.156982422,37.71666667,0.771666667,1,,8.734291729,224,,,,,0,8.614935288,,,,8.229400421,8.962832187,,,,,,,,
37.73333333,8.987764844,5.548282834,24.31733669,911.8995361,8.867391161,8.481517213,9.212914494,2.106704712,2.088851929,2.071228027,2.157058716,37.73333333,0.773333333,1,,8.735069125,225,,,,,0,8.614695441,,,,8.228821493,8.960218774,,,,,,,,
37.75,8.988103925,5.34887113,24.33329336,911.8825104,8.867730242,8.482195375,9.213592656,2.106552124,2.089004517,2.071151733,2.157058716,37.75,0.775,1,,8.744558756,224,,,,,0,8.624185073,,,,8.238650206,8.970047487,,,,,,,,
37.76666667,8.987086683,5.368348553,24.32749098,911.8654846,8.868069323,8.481856294,9.221052433,2.106628418,2.088928223,2.071151733,2.157058716,37.76666667,0.776666667,1,,8.742629722,224,,,,,0,8.623612362,,,,8.237399333,8.976595473,,,,,,,,
37.78333333,8.988782087,4.634698984,24.32894158,911.8825104,8.867391161,8.482195375,9.213592656,2.106628418,2.089004517,2.071151733,2.157287598,37.78333333,0.778333333,1,,8.777738502,225,,,,,0,8.656347577,,,,8.27115179,9.002549071,,,,,,,,
37.8,8.985730359,5.456460701,24.32168855,911.8825104,8.864339434,8.481856294,9.220713352,2.106628418,2.089004517,2.071151733,2.156982422,37.8,0.78,1,,8.737235696,224,,,,,0,8.615844771,,,,8.233361631,8.972218689,,,,,,,,
37.81666667,8.980983228,5.090099664,24.3390957,911.8995361,8.861965868,8.482195375,9.213931736,2.106628418,2.089080811,2.071151733,2.15713501,37.81666667,0.781666667,1,,8.749244101,224,,,,,0,8.630226741,,,,8.250456247,8.982192609,,,,,,,,
37.83333333,8.979626905,5.171719338,24.32458977,911.8654846,8.857557818,8.479821809,9.222069676,2.106704712,2.089004517,2.071151733,2.156982422,37.83333333,0.783333333,1,,8.744111774,225,,,,,0,8.622042687,,,,8.244306678,8.986554544,,,,,,,,
37.85,8.978948743,5.584455189,24.32604037,911.8314331,8.857557818,8.480839051,9.221391514,2.106628418,2.089157104,2.071075439,2.15713501,37.85,0.785,1,,8.724644508,224,,,,,0,8.603253582,,,,8.226534816,8.967087278,,,,,,,,
37.86666667,8.980983228,5.473155634,24.31878731,911.8484589,8.851454363,8.481178132,9.221730595,2.106704712,2.089080811,2.071151733,2.157058716,37.86666667,0.786666667,1,,8.73171553,224,,,,,0,8.602186665,,,,8.231910434,8.972462896,,,,,,,,
37.88333333,8.980305067,5.73934707,24.32604037,911.8654846,8.845350909,8.481517213,9.21969611,2.106628418,2.089157104,2.071228027,2.156982422,37.88333333,0.788333333,1,,8.718947383,225,,,,,0,8.583993226,,,,8.22015953,8.958338427,,,,,,,,
37.9,8.968098158,5.193051753,24.31443544,911.8484589,8.845011828,8.481178132,9.222069676,2.106781006,2.089004517,2.071228027,2.157287598,37.9,0.79,1,,8.731569307,224,,,,,0,8.608482978,,,,8.244649281,8.985540825,,,,,,,,
37.91666667,8.9691154,5.730999604,24.33184277,911.8995361,8.839925616,8.481178132,9.225121403,2.106704712,2.089080811,2.071075439,2.156906128,37.91666667,0.791666667,1,,8.708164475,224,,,,,0,8.578974691,,,,8.220227207,8.964170478,,,,,,,,
37.93333333,8.96877632,5.321046242,24.33039218,911.8654846,8.835856647,8.481178132,9.224443241,2.1068573,2.089004517,2.071228027,2.157058716,37.93333333,0.793333333,1,,8.726485714,225,,,,,0,8.593566042,,,,8.238887527,8.982152636,,,,,,,,
37.95,8.969454481,5.114214568,24.32894158,911.8654846,8.835856647,8.480499971,9.225799564,2.106704712,2.088928223,2.071151733,2.157058716,37.95,0.795,1,,8.736575889,224,,,,,0,8.602978055,,,,8.247621379,8.992920973,,,,,,,,
37.96666667,8.960977461,5.577962715,24.33184277,911.8825104,8.836534808,8.481517213,9.225460483,2.106552124,2.089004517,2.071228027,2.157058716,37.96666667,0.796666667,1,,8.7069948,224,,,,,0,8.582552147,,,,8.227534552,8.971477822,,,,,,,,
37.98333333,8.961994704,5.511182982,24.33184277,911.8995361,8.835856647,8.480839051,9.221052433,2.1068573,2.089157104,2.071228027,2.157058716,37.98333333,0.798333333,1,,8.711052739,225,,,,,0,8.584914683,,,,8.229897087,8.970110469,,,,,,,,
38,8.963690108,5.445330745,24.3521508,911.8825104,8.832126758,8.481178132,9.220713352,2.106628418,2.088851929,2.071075439,2.157058716,38,0.8,1,,8.715835088,224,,,,,0,8.584271739,,,,8.233323113,8.972858333,,,,,,,,
38.01666667,8.9691154,5.189341768,24.344898,911.8654846,8.83721297,8.481517213,9.221391514,2.106552124,2.088928223,2.071075439,2.157058716,38.01666667,0.801666667,1,,8.732882127,224,,,,,0,8.600979697,,,,8.24528394,8.985158241,,,,,,,,
38.03333333,8.969454481,5.17635682,24.35940353,911.8314331,8.835517566,8.480839051,9.221391514,2.106628418,2.089004517,2.071228027,2.15713501,38.03333333,0.803333333,1,,8.733872351,225,,,,,0,8.599935436,,,,8.245256921,8.985809384,,,,,,,,
38.05,8.979287824,5.217166657,24.35940353,911.9165619,8.835517566,8.480839051,9.221052433,2.106704712,2.089004517,2.071151733,2.157058716,38.05,0.805,1,,8.74184839,224,,,,,0,8.598078132,,,,8.243399617,8.983612999,,,,,,,,
38.06666667,8.977253339,4.771968436,24.34924969,911.8654846,8.836534808,8.481517213,9.221391514,2.106628418,2.089004517,2.071228027,2.157211304,38.06666667,0.806666667,1,,8.76003667,224,,,,,0,8.619318139,,,,8.264300544,9.004174845,,,,,,,,
38.08333333,8.979626905,5.717087159,24.35650245,911.8825104,8.836195728,8.480839051,9.221052433,2.106628418,2.088928223,2.071075439,2.157211304,38.08333333,0.808333333,1,,8.719422242,225,,,,,0,8.575991064,,,,8.220634388,8.96084777,,,,,,,,
38.1,8.979965986,5.744912048,24.34924969,911.8484589,8.836195728,8.480839051,9.221730595,2.106628418,2.089080811,2.071151733,2.157058716,38.1,0.81,1,,8.718461603,224,,,,,0,8.574691345,,,,8.219334669,8.960226212,,,,,,,,
38.11666667,8.979626905,5.472228138,24.35070024,911.8825104,8.840603778,8.480499971,9.221052433,2.106704712,2.089157104,2.071151733,2.15713501,38.11666667,0.811666667,1,,8.730541251,224,,,,,0,8.591518124,,,,8.231414317,8.971966779,,,,,,,,
38.13333333,8.977253339,4.888832969,24.34779912,911.8654846,8.84568999,8.481178132,9.221052433,2.106704712,2.089080811,2.071228027,2.15713501,38.13333333,0.813333333,1,,8.754711407,225,,,,,0,8.623148058,,,,8.2586362,8.998510501,,,,,,,,
38.15,8.980305067,5.128127012,24.3521508,911.8825104,8.845011828,8.480499971,9.221730595,2.106704712,2.089004517,2.071075439,2.156982422,38.15,0.815,1,,8.746888204,224,,,,,0,8.611594965,,,,8.247083108,8.988313732,,,,,,,,
