Latest: Time (min),Latest: Dissolved Oxygen 1 (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV4 (V),Latest: FlowV3 (V),Latest: Potential (V),Latest: Potential 2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
41.63333333,6.390229506,17.07798926,25.5365673,101.7013125,6.953781792,5.541849304,6.381752472,2.099990845,2.065353394,2.034454346,2.10105896,41.63333333,0.163333333,0,,5.628372537,225,,,,,0,6.191924823,,,,5.619895502,4.779992334,,,,,,
41.65,6.396672042,17.09282921,25.53221973,101.70475,6.954120873,5.541849304,6.385482361,2.099838257,2.065429688,2.034378052,2.100830078,41.65,0.165,0,,5.634098644,224,,,,,0,6.191547476,,,,5.622908963,4.779275907,,,,,,
41.66666667,6.397689284,17.10210417,25.53511811,101.697875,6.947000176,5.541171143,6.38514328,2.099914551,2.065505981,2.034378052,2.100830078,41.66666667,0.166666667,0,,5.634738392,224,,,,,0,6.184049285,,,,5.622192388,4.778220251,,,,,,
41.68333333,6.401080092,17.09839418,25.52932135,101.70475,6.948017419,5.541849304,6.386160522,2.099838257,2.065200806,2.034454346,2.100830078,41.68333333,0.168333333,0,,5.638222125,225,,,,,0,6.185159452,,,,5.623302555,4.778991337,,,,,,
41.7,6.401080092,17.08448174,25.5365673,101.7081875,6.942253045,5.541510223,6.384804199,2.099838257,2.0652771,2.034301758,2.100982666,41.7,0.17,0,,5.63893349,224,,,,,0,6.180106443,,,,5.622657597,4.779363621,,,,,,
41.71666667,6.400741011,17.08077175,25.52787215,101.697875,6.941574884,5.540492981,6.385821442,2.099990845,2.0652771,2.034378052,2.100982666,41.71666667,0.171666667,0,,5.63865115,224,,,,,0,6.179485023,,,,5.623731581,4.77840312,,,,,,
41.73333333,6.406505385,17.09839418,25.53801649,101.7030313,6.946661096,5.539136658,6.385821442,2.099914551,2.065353394,2.034378052,2.100906372,41.73333333,0.173333333,0,,5.643756281,225,,,,,0,6.183911992,,,,5.623072338,4.776387554,,,,,,
41.75,6.407522627,17.09746669,25.52787215,101.6995938,6.946661096,5.534389526,6.384804199,2.099838257,2.065200806,2.034454346,2.100906372,41.75,0.175,0,,5.644687891,224,,,,,0,6.18382636,,,,5.621969463,4.771554791,,,,,,
41.76666667,6.407861708,17.0937567,25.52932135,101.6995938,6.947678338,5.533372284,6.381413391,2.099990845,2.065505981,2.034378052,2.100982666,41.76666667,0.176666667,0,,5.645210646,224,,,,,0,6.185027276,,,,5.618762329,4.770721222,,,,,,
41.78333333,6.408539869,17.09932168,25.52932135,101.70475,6.9483565,5.534050446,6.381752472,2.099990845,2.065429688,2.034378052,2.100982666,41.78333333,0.178333333,0,,5.645640522,225,,,,,0,6.185457152,,,,5.618853124,4.771151098,,,,,,
41.8,6.413965162,17.11601661,25.52787215,101.6961563,6.947339257,5.534389526,6.381752472,2.099990845,2.065353394,2.034378052,2.100906372,41.8,0.18,0,,5.650302788,224,,,,,0,6.183676883,,,,5.618090097,4.770727152,,,,,,
41.81666667,6.413965162,17.0937567,25.53221973,101.697875,6.953781792,5.533711365,6.381752472,2.099838257,2.0652771,2.034301758,2.100830078,41.81666667,0.181666667,0,,5.651350386,224,,,,,0,6.191167016,,,,5.619137696,4.771096588,,,,,,
41.83333333,6.419390455,17.08540924,25.53511811,101.6995938,6.953442712,5.534050446,6.381752472,2.099838257,2.0652771,2.034378052,2.100982666,41.83333333,0.183333333,0,,5.65718435,225,,,,,0,6.191236606,,,,5.619546367,4.77184434,,,,,,
41.85,6.424476667,17.14198651,25.53946568,101.7013125,6.953781792,5.534050446,6.38107431,2.099990845,2.0652771,2.034454346,2.100830078,41.85,0.185,0,,5.659801119,224,,,,,0,6.189106244,,,,5.616398762,4.769374898,,,,,,
41.86666667,6.424476667,17.08911922,25.54381324,101.6995938,6.9483565,5.534050446,6.382091553,2.099838257,2.0652771,2.034301758,2.100906372,41.86666667,0.186666667,0,,5.66221381,224,,,,,0,6.186093643,,,,5.619828696,4.771787589,,,,,,
41.88333333,6.424815748,17.11323412,25.5365673,101.7030313,6.947678338,5.533711365,6.381752472,2.099914551,2.065505981,2.034378052,2.100982666,41.88333333,0.188333333,0,,5.661386489,225,,,,,0,6.184249079,,,,5.618323213,4.770282105,,,,,,
41.9,6.423120344,17.10303166,25.53946568,101.7030313,6.947000176,5.533372284,6.381752472,2.099761963,2.0652771,2.03453064,2.100830078,41.9,0.19,0,,5.660182507,224,,,,,0,6.184062339,,,,5.618814635,4.770434447,,,,,,
41.91666667,6.423798505,17.07613427,25.53946568,101.6961563,6.947000176,5.531337799,6.376327179,2.099914551,2.065353394,2.03453064,2.100982666,41.91666667,0.191666667,0,,5.662060516,224,,,,,0,6.185262187,,,,5.61458919,4.76959981,,,,,,
41.93333333,6.423459425,17.07149679,25.54091487,101.7030313,6.945982934,5.530320557,6.375988098,2.099761963,2.0652771,2.034301758,2.100906372,41.93333333,0.193333333,0,,5.661946412,225,,,,,0,6.184469922,,,,5.614475086,4.768807544,,,,,,
41.95,6.429223798,17.0696418,25.54091487,101.70475,6.947339257,5.530998718,6.37666626,2.099914551,2.0652771,2.034454346,2.100982666,41.95,0.195,0,,5.667793532,224,,,,,0,6.185908991,,,,5.615235994,4.769568452,,,,,,
41.96666667,6.428545637,17.05572935,25.54671162,101.7081875,6.947339257,5.530320557,6.37666626,2.099914551,2.065353394,2.034301758,2.100830078,41.96666667,0.196666667,0,,5.667808306,224,,,,,0,6.186601927,,,,5.615928929,4.769583226,,,,,,
41.98333333,6.429562879,17.07984426,25.53511811,101.70475,6.946322015,5.530320557,6.37666626,2.099914551,2.065429688,2.034454346,2.100982666,41.98333333,0.198333333,0,,5.667605036,225,,,,,0,6.184364172,,,,5.614708417,4.768362713,,,,,,
42,6.42990196,17.09097421,25.53511811,101.7064688,6.953781792,5.530320557,6.377344421,2.099914551,2.065429688,2.034378052,2.100982666,42,0.2,0,,5.667447592,224,,,,,0,6.191327425,,,,5.614890054,4.767866189,,,,,,
42.01666667,6.429562879,17.07706177,25.53946568,101.70475,6.957850762,5.529642395,6.370223724,2.099838257,2.065353394,2.03453064,2.100830078,42.01666667,0.201666667,0,,5.667783516,224,,,,,0,6.196071399,,,,5.608444361,4.767863032,,,,,,
42.03333333,6.435327253,17.06500432,25.54381324,101.6995938,6.958189843,5.530659637,6.369545563,2.099914551,2.065429688,2.034378052,2.100982666,42.03333333,0.203333333,0,,5.674140045,225,,,,,0,6.197002635,,,,5.608358355,4.76947243,,,,,,
42.05,6.436005414,17.08077175,25.54381324,101.7030313,6.958189843,5.534050446,6.369206482,2.099838257,2.065353394,2.034454346,2.100906372,42.05,0.205,0,,5.674114898,224,,,,,0,6.196299326,,,,5.607315965,4.772159929,,,,,,
42.06666667,6.436005414,17.10303166,25.54236405,101.7030313,6.957850762,5.534050446,6.369206482,2.099914551,2.065429688,2.03453064,2.100982666,42.06666667,0.206666667,0,,5.673103855,224,,,,,0,6.194949203,,,,5.606304923,4.771148886,,,,,,
42.08333333,6.43431001,17.09932168,25.53511811,101.697875,6.957511681,5.533711365,6.364459351,2.099990845,2.065505981,2.034301758,2.100906372,42.08333333,0.208333333,0,,5.67148325,225,,,,,0,6.194684921,,,,5.60163259,4.770884604,,,,,,
42.1,6.434988172,17.13085655,25.54236405,101.70475,6.958189843,5.533711365,6.371580048,2.099990845,2.065429688,2.03453064,2.100753784,42.1,0.21,0,,5.670845449,224,,,,,0,6.19404712,,,,5.607437325,4.769568642,,,,,,
42.11666667,6.434649091,17.09746669,25.54960999,101.70475,6.958528924,5.534389526,6.371580048,2.099990845,2.065429688,2.03453064,2.100830078,42.11666667,0.211666667,0,,5.672086395,224,,,,,0,6.195966228,,,,5.609017352,4.77182683,,,,,,
42.13333333,6.442108868,17.12158159,25.54526243,101.697875,6.9571726,5.534050446,6.371580048,2.099990845,2.065429688,2.034454346,2.10105896,42.13333333,0.213333333,0,,5.678416176,225,,,,,0,6.193479908,,,,5.607887356,4.770357754,,,,,,
42.15,6.441430707,17.08355424,25.55105917,101.7013125,6.957511681,5.534389526,6.370223724,2.099838257,2.065353394,2.034454346,2.100906372,42.15,0.215,0,,5.679506624,224,,,,,0,6.195587598,,,,5.608299642,4.772465444,,,,,,
42.16666667,6.441769788,17.10766915,25.54091487,101.697875,6.958528924,5.534050446,6.365137512,2.099990845,2.0652771,2.03453064,2.100906372,42.16666667,0.216666667,0,,5.678643225,224,,,,,0,6.195402361,,,,5.60201095,4.770923883,,,,,,
42.18333333,6.441430707,17.08077175,25.54671162,101.70475,6.958189843,5.530659637,6.364459351,2.100067139,2.0652771,2.034378052,2.100906372,42.18333333,0.218333333,0,,5.679576409,225,,,,,0,6.196335545,,,,5.602605053,4.76880534,,,,,,
42.2,6.446516919,17.07798926,25.54526243,101.7030313,6.9571726,5.530998718,6.365476593,2.099838257,2.065353394,2.034454346,2.100982666,42.2,0.22,0,,5.684768623,224,,,,,0,6.195424305,,,,5.603728297,4.769250423,,,,,,
42.21666667,6.446516919,17.06685931,25.54671162,101.6995938,6.9571726,5.524895264,6.365476593,2.099990845,2.065582275,2.034301758,2.100830078,42.21666667,0.221666667,0,,5.685283158,224,,,,,0,6.19593884,,,,5.604242833,4.763661503,,,,,,
42.23333333,6.45126405,17.08540924,25.53801649,101.7030313,6.963276055,5.524895264,6.364798431,2.100067139,2.065353394,2.034378052,2.10105896,42.23333333,0.223333333,0,,5.689094197,225,,,,,0,6.201106202,,,,5.602628578,4.762725411,,,,,,
42.25,6.451603131,17.0946842,25.53511811,101.70475,6.964293297,5.525234344,6.365476593,2.099990845,2.065505981,2.034454346,2.100830078,42.25,0.225,0,,5.688983255,224,,,,,0,6.201673422,,,,5.602856718,4.762614469,,,,,,
42.26666667,6.452281292,17.0696418,25.53946568,101.711625,6.962597893,5.517774567,6.364459351,2.099914551,2.065429688,2.034378052,2.100982666,42.26666667,0.226666667,0,,5.690832922,224,,,,,0,6.201149523,,,,5.60301098,4.756326196,,,,,,
42.28333333,6.451942212,17.06500432,25.5365673,101.7081875,6.963276055,5.517096405,6.363781189,2.099914551,2.065582275,2.034301758,2.100906372,42.28333333,0.228333333,0,,5.690664506,225,,,,,0,6.201998349,,,,5.602503484,4.7558187,,,,,,
42.3,6.451603131,17.07706177,25.5365673,101.70475,6.957850762,5.517435486,6.36852832,2.099914551,2.065200806,2.034454346,2.100830078,42.3,0.23,0,,5.689787537,224,,,,,0,6.196035168,,,,5.606712726,4.755619892,,,,,,
42.31666667,6.450924969,17.07242429,25.54381324,101.7064688,6.958528924,5.517435486,6.370223724,2.099914551,2.065353394,2.034378052,2.10105896,42.31666667,0.231666667,0,,5.689406793,224,,,,,0,6.197010747,,,,5.608705548,4.755917309,,,,,,
42.33333333,6.446177838,17.08169925,25.54091487,101.7030313,6.954459954,5.517435486,6.372258209,2.100067139,2.065429688,2.034378052,2.100982666,42.33333333,0.233333333,0,,5.684209722,225,,,,,0,6.192491838,,,,5.610290093,4.75546737,,,,,,
42.35,6.450924969,17.06778681,25.54526243,101.7030313,6.953781792,5.517435486,6.369884644,2.100067139,2.065353394,2.03453064,2.100906372,42.35,0.235,0,,5.689631745,224,,,,,0,6.192488568,,,,5.608591419,4.756142262,,,,,,
42.36666667,6.451603131,17.08819172,25.54236405,101.7081875,6.953442712,5.513027435,6.370223724,2.099838257,2.065353394,2.03453064,2.100982666,42.36666667,0.236666667,0,,5.689363525,224,,,,,0,6.191203106,,,,5.607984119,4.75078783,,,,,,
42.38333333,6.452281292,17.09097421,25.53366892,101.70475,6.953781792,5.513027435,6.370901886,2.100067139,2.065200806,2.03453064,2.100982666,42.38333333,0.238333333,0,,5.68980879,225,,,,,0,6.19130929,,,,5.608429384,4.750554933,,,,,,
42.4,6.45126405,17.09746669,25.53801649,101.7013125,6.954120873,5.512688354,6.369545563,2.099761963,2.0652771,2.034454346,2.100830078,42.4,0.24,0,,5.688556321,224,,,,,0,6.191413145,,,,5.606837834,4.749980626,,,,,,
42.41666667,6.452281292,17.07798926,25.5365673,101.7064688,6.954459954,5.508958466,6.375309937,2.099838257,2.065353394,2.034378052,2.100906372,42.41666667,0.241666667,0,,5.690424323,224,,,,,0,6.192602984,,,,5.613452967,4.747101496,,,,,,
42.43333333,6.452959454,17.12065409,25.53801649,101.7081875,6.953781792,5.509297546,6.37666626,2.099838257,2.0652771,2.034454346,2.100906372,42.43333333,0.243333333,0,,5.689217349,225,,,,,0,6.190039687,,,,5.612924155,4.745555441,,,,,,
42.45,6.450585888,17.10766915,25.54091487,101.7013125,6.954120873,5.509297546,6.376327179,2.100067139,2.0652771,2.034378052,2.100982666,42.45,0.245,0,,5.687459326,224,,,,,0,6.190994311,,,,5.613200616,4.746170984,,,,,,
42.46666667,6.458045666,17.11508912,25.54381324,101.7064688,6.958528924,5.503872253,6.381413391,2.099838257,2.065429688,2.034454346,2.100906372,42.46666667,0.246666667,0,,5.694624418,224,,,,,0,6.195107676,,,,5.617992143,4.740451006,,,,,,
42.48333333,6.457706585,17.10859664,25.54381324,101.70475,6.957511681,5.503194092,6.377344421,2.099838257,2.0652771,2.03453064,2.100982666,42.48333333,0.248333333,0,,5.694574935,225,,,,,0,6.194380031,,,,5.614212771,4.740062442,,,,,,
42.5,6.458045666,17.08819172,25.5365673,101.7030313,6.958189843,5.503872253,6.377005341,2.099914551,2.0652771,2.034378052,2.100982666,42.5,0.25,0,,5.69573356,224,,,,,0,6.195877737,,,,5.614693234,4.741560147,,,,,,
42.51666667,6.457706585,17.09839418,25.54236405,101.7030313,6.963276055,5.503872253,6.371580048,2.099838257,2.065353394,2.034454346,2.100830078,42.51666667,0.251666667,0,,5.695011886,224,,,,,0,6.200581356,,,,5.608885349,4.741177555,,,,,,
42.53333333,6.46414912,17.10859664,25.53511811,101.7064688,6.963954216,5.503872253,6.370901886,2.099914551,2.065200806,2.034301758,2.100906372,42.53333333,0.253333333,0,,5.70090859,225,,,,,0,6.200713686,,,,5.607661355,4.740631723,,,,,,
42.55,6.463470959,17.13363904,25.53511811,101.7081875,6.963954216,5.504550415,6.364459351,2.099914551,2.065200806,2.03453064,2.10105896,42.55,0.255,0,,5.699113248,224,,,,,0,6.199596506,,,,5.60010164,4.740192705,,,,,,
42.56666667,6.46381004,17.10952414,25.52352457,101.7064688,6.970396752,5.498786041,6.364459351,2.099990845,2.0652771,2.034301758,2.100982666,42.56666667,0.256666667,0,,5.700382839,224,,,,,0,6.206969551,,,,5.60103215,4.73535884,,,,,,
42.58333333,6.463470959,17.12065409,25.53221973,101.7030313,6.970735832,5.49810788,6.364459351,2.099990845,2.065353394,2.034454346,2.100906372,42.58333333,0.258333333,0,,5.699656192,225,,,,,0,6.206921065,,,,5.600644583,4.734293113,,,,,,
42.6,6.463131878,17.09746669,25.52932135,101.70475,6.971074913,5.497768799,6.364459351,2.099914551,2.0652771,2.034454346,2.100753784,42.6,0.26,0,,5.700315292,224,,,,,0,6.208258327,,,,5.601642765,4.734952213,,,,,,
42.61666667,6.462792797,17.12992906,25.52787215,101.7099063,6.970735832,5.490987183,6.360390381,2.099990845,2.065353394,2.034378052,2.100982666,42.61666667,0.261666667,0,,5.698509693,224,,,,,0,6.206452728,,,,5.596107277,4.726704079,,,,,,
42.63333333,6.46414912,17.09839418,25.52497377,101.70475,6.970396752,5.490648102,6.364459351,2.099914551,2.0652771,2.034378052,2.100982666,42.63333333,0.263333333,0,,5.701236695,225,,,,,0,6.207484326,,,,5.601546925,4.727735676,,,,,,
42.65,6.463131878,17.11137913,25.52787215,101.7064688,6.970735832,5.490309021,6.364798431,2.099990845,2.065353394,2.034301758,2.100830078,42.65,0.265,0,,5.699676413,224,,,,,0,6.207280367,,,,5.601342966,4.726853556,,,,,,
42.66666667,6.46381004,17.08540924,25.52932135,101.7081875,6.969379509,5.491326263,6.365137512,2.099838257,2.0652771,2.03453064,2.100982666,42.66666667,0.266666667,0,,5.701531406,224,,,,,0,6.207100876,,,,5.602858879,4.72904763,,,,,,
42.68333333,6.462792797,17.13456654,25.53077054,101.70475,6.963954216,5.490987183,6.369884644,2.099914551,2.065353394,2.034683228,2.100982666,42.68333333,0.268333333,0,,5.69833916,225,,,,,0,6.199500579,,,,5.605431006,4.726533545,,,,,,
42.7,6.467879009,17.07798926,25.52787215,101.7013125,6.962936974,5.490648102,6.371240967,2.099838257,2.0652771,2.034683228,2.10105896,42.7,0.27,0,,5.705913294,224,,,,,0,6.200971259,,,,5.609275252,4.728682387,,,,,,
42.71666667,6.46821809,17.11137913,25.52642296,101.7081875,6.963276055,5.489630859,6.370901886,2.099990845,2.065353394,2.034454346,2.100753784,42.71666667,0.271666667,0,,5.704744458,224,,,,,0,6.199802423,,,,5.607428254,4.726157228,,,,,,
42.73333333,6.472287059,17.08169925,25.52787215,101.6995938,6.963954216,5.490309021,6.365137512,2.099838257,2.065353394,2.034454346,2.10105896,42.73333333,0.273333333,0,,5.710155817,225,,,,,0,6.201822974,,,,5.603006269,4.728177778,,,,,,
42.75,6.478051433,17.08355424,25.52787215,101.6961563,6.957511681,5.491326263,6.3600513,2.100143433,2.0652771,2.03453064,2.100830078,42.75,0.275,0,,5.715837426,224,,,,,0,6.195297675,,,,5.597837293,4.729112257,,,,,,
42.76666667,6.478390514,17.05943934,25.51772779,101.7064688,6.958189843,5.490648102,6.359712219,2.099838257,2.065353394,2.034606934,2.100982666,42.76666667,0.276666667,0,,5.717125616,224,,,,,0,6.196924945,,,,5.598447322,4.729383204,,,,,,
42.78333333,6.477034191,17.0937567,25.5148294,101.7099063,6.958868004,5.490987183,6.354965088,2.099838257,2.065353394,2.03453064,2.100906372,42.78333333,0.278333333,0,,5.714201581,225,,,,,0,6.196035395,,,,5.592132478,4.728154573,,,,,,
42.8,6.483476726,17.06778681,25.5148294,101.7013125,6.958189843,5.490309021,6.355304169,2.099990845,2.065353394,2.034301758,2.100982666,42.8,0.28,0,,5.721803059,224,,,,,0,6.196516176,,,,5.593630502,4.728635354,,,,,,
42.81666667,6.487206615,17.08355424,25.51627859,101.7013125,6.95683352,5.490648102,6.349878876,2.099838257,2.065505981,2.034606934,2.100982666,42.81666667,0.281666667,0,,5.724847456,224,,,,,0,6.194474362,,,,5.587519718,4.728288944,,,,,,
42.83333333,6.488902019,17.06778681,25.5148294,101.7030313,6.954459954,5.48556189,6.354965088,2.099914551,2.065353394,2.034301758,2.100830078,42.83333333,0.283333333,0,,5.727228351,225,,,,,0,6.192786287,,,,5.593291421,4.723888222,,,,,,
42.85,6.488223857,17.10117667,25.51627859,101.70475,6.954120873,5.485222809,6.354626007,2.099761963,2.065353394,2.03414917,2.100982666,42.85,0.285,0,,5.725078292,224,,,,,0,6.190975308,,,,5.591480442,4.722077244,,,,,,
42.86666667,6.487545695,17.09653919,25.51772779,101.711625,6.954459954,5.486240051,6.35564325,2.099914551,2.0652771,2.034378052,2.100906372,42.86666667,0.286666667,0,,5.724625244,224,,,,,0,6.191539503,,,,5.592722799,4.7233196,,,,,,
42.88333333,6.488562938,17.09561169,25.511931,101.7099063,6.947000176,5.481832001,6.35564325,2.099914551,2.065200806,2.034606934,2.10105896,42.88333333,0.288333333,0,,5.725611209,225,,,,,0,6.184048448,,,,5.592691521,4.718880272,,,,,,
42.9,6.493988231,17.07427928,25.51772779,101.711625,6.947678338,5.485222809,6.35564325,2.099990845,2.0652771,2.034301758,2.100906372,42.9,0.29,0,,5.732061112,224,,,,,0,6.185751219,,,,5.593716131,4.72329569,,,,,,
42.91666667,6.494327311,17.09004672,25.52062618,101.7099063,6.954120873,5.48556189,6.35598233,2.099838257,2.0652771,2.034378052,2.100830078,42.91666667,0.291666667,0,,5.731732892,224,,,,,0,6.191526454,,,,5.593387911,4.72296747,,,,,,
42.93333333,6.49364915,17.12807406,25.51917699,101.7013125,6.953781792,5.48556189,6.35598233,2.099761963,2.0652771,2.034378052,2.100982666,42.93333333,0.293333333,0,,5.729339674,225,,,,,0,6.189472317,,,,5.591672855,4.721252414,,,,,,
42.95,6.495005473,17.08633673,25.51772779,101.7064688,6.954120873,5.48556189,6.35598233,2.099990845,2.0652771,2.034301758,2.100906372,42.95,0.295,0,,5.732540299,224,,,,,0,6.191655699,,,,5.593517157,4.723096716,,,,,,
42.96666667,6.494666392,17.07613427,25.51772779,101.7081875,6.954459954,5.48556189,6.350557037,2.099914551,2.0652771,2.034454346,2.100982666,42.96666667,0.296666667,0,,5.732656496,224,,,,,0,6.192450057,,,,5.588547141,4.723551993,,,,,,
42.98333333,6.493310069,17.0946842,25.51627859,101.7013125,6.953442712,5.48556189,6.350217957,2.099914551,2.065353394,2.034454346,2.100830078,42.98333333,0.298333333,0,,5.730454233,225,,,,,0,6.190586876,,,,5.587362121,4.722706054,,,,,,
43,6.494327311,17.09097421,25.51772779,101.70475,6.953781792,5.48590097,6.350217957,2.099990845,2.065353394,2.034378052,2.100982666,43,0.3,0,,5.731655193,224,,,,,0,6.191109674,,,,5.587545839,4.723228852,,,,,,
43.01666667,6.494666392,17.10859664,25.5133802,101.7081875,6.954459954,5.48149292,6.350217957,2.100067139,2.065505981,2.034301758,2.100906372,43.01666667,0.301666667,0,,5.731153348,224,,,,,0,6.19094691,,,,5.586704912,4.717979876,,,,,,
43.03333333,6.500091685,17.07427928,25.52062618,101.7064688,6.953442712,5.480475677,6.343775421,2.099914551,2.065353394,2.034606934,2.100830078,43.03333333,0.303333333,0,,5.738200842,225,,,,,0,6.191551869,,,,5.581884578,4.718584835,,,,,,
43.05,6.499752604,17.09653919,25.5133802,101.70475,6.954120873,5.480136597,6.344114502,2.099990845,2.0652771,2.034378052,2.100982666,43.05,0.305,0,,5.736777653,224,,,,,0,6.191145922,,,,5.581139551,4.717161646,,,,,,
43.06666667,6.500430766,17.10581415,25.5148294,101.7064688,6.958868004,5.482171082,6.343775421,2.099914551,2.065353394,2.034378052,2.100906372,43.06666667,0.306666667,0,,5.737060075,224,,,,,0,6.195497314,,,,5.580404731,4.718800391,,,,,,
43.08333333,6.501448008,17.08819172,25.5133802,101.7133438,6.963954216,5.481153839,6.344114502,2.099914551,2.065429688,2.034301758,2.100830078,43.08333333,0.308333333,0,,5.738845583,225,,,,,0,6.201351792,,,,5.581512077,4.718551414,,,,,,
43.1,6.500091685,17.10859664,25.51627859,101.7064688,6.967345024,5.474711304,6.34309726,2.099838257,2.0652771,2.034606934,2.100982666,43.1,0.31,0,,5.736615002,224,,,,,0,6.203868341,,,,5.579620576,4.71123462,,,,,,
43.11666667,6.499752604,17.07984426,25.53077054,101.7081875,6.970735832,5.474372223,6.337671967,2.099914551,2.065353394,2.034378052,2.100830078,43.11666667,0.311666667,0,,5.737740385,224,,,,,0,6.208723614,,,,5.575659748,4.712360004,,,,,,
43.13333333,6.500430766,17.12158159,25.52497377,101.7064688,6.975482964,5.474372223,6.338011047,2.099990845,2.065353394,2.034378052,2.100906372,43.13333333,0.313333333,0,,5.736483743,225,,,,,0,6.21153594,,,,5.574064024,4.7104252,,,,,,
