Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3(mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV2 (V),Latest: FlowV1 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h),Latest: FlowV4 (V),Latest: FlowV3 (V)
30.91666667,8.507425175,6.74289806,23.72811329,102.2014688,8.458258459,8.500643559,8.652212677,0.874481201,2.07901001,30.91666667,0.091666667,0,,8.197066044,224,,,,,0,8.147899329,,,,8.190284429,8.341853546,,,,,,,2.148208618,2.065963745
30.93333333,8.50505161,6.632526001,23.74408543,102.2031875,8.458936621,8.500643559,8.652551758,0.874404907,2.07901001,30.93333333,0.093333333,0,,8.19986126,225,,,,,0,8.153746272,,,,8.19545321,8.347361409,,,,,,,2.148284912,2.065963745
30.95,8.50539069,7.295685852,23.75134534,102.2031875,8.466396399,8.50098264,8.652212677,0.874481201,2.078933716,30.95,0.095,0,,8.169729847,224,,,,,0,8.130735555,,,,8.165321797,8.316551834,,,,,,,2.148208618,2.065811157
30.96666667,8.508442418,6.661278386,23.72666126,102.206625,8.465718237,8.500643559,8.652212677,0.875396729,2.078933716,30.96666667,0.096666667,0,,8.201831944,224,,,,,0,8.159107764,,,,8.194033086,8.345602204,,,,,,,2.148284912,2.065811157
30.98333333,8.508103337,6.958077201,23.7339214,102.2031875,8.467413641,8.504712529,8.652212677,0.875473022,2.079238892,30.98333333,0.098333333,0,,8.187873858,225,,,,,0,8.147184162,,,,8.18448305,8.331983198,,,,,,,2.148208618,2.065963745
31,8.508781498,6.550906327,23.73682543,102.2083438,8.471821691,8.504373448,8.651534515,0.875854492,2.07901001,31,0.1,0,,8.207307037,224,,,,,0,8.17034723,,,,8.202898987,8.350060054,,,,,,,2.148208618,2.065887451
31.01666667,8.504034367,6.561108787,23.73246938,102.2049063,8.476907903,8.504373448,8.649500031,0.87600708,2.07901001,31.01666667,0.101666667,0,,8.202066473,224,,,,,0,8.17494001,,,,8.202405554,8.347532137,,,,,,,2.148208618,2.065811157
31.03333333,8.508781498,6.606556105,23.74408543,102.206625,8.470465368,8.509798741,8.649500031,0.876617432,2.078933716,31.03333333,0.103333333,0,,8.204786133,225,,,,,0,8.166470003,,,,8.205803375,8.345504665,,,,,,,2.148284912,2.065811157
31.05,8.510476902,6.562036283,23.76005709,102.2014688,8.471482611,8.516919437,8.648821869,0.876617432,2.07901001,31.05,0.105,0,,8.208617659,224,,,,,0,8.169623367,,,,8.215060194,8.346962625,,,,,,,2.148208618,2.065811157
31.06666667,8.510476902,6.621396046,23.73827744,102.2100625,8.471482611,8.516919437,8.647465546,0.876693726,2.07901001,31.06666667,0.106666667,0,,8.205766528,224,,,,,0,8.166772236,,,,8.212209063,8.342755171,,,,,,,2.148284912,2.065887451
31.08333333,8.515563114,6.608411098,23.74408543,102.2014688,8.477246984,8.517258518,8.646787384,0.876617432,2.07901001,31.08333333,0.108333333,0,,8.211482393,225,,,,,0,8.173166263,,,,8.213177797,8.342706663,,,,,,,2.148208618,2.065734863
31.1,8.509120579,6.714145675,23.74844139,102.2031875,8.476568823,8.51793668,8.646787384,0.876235962,2.079086304,31.1,0.11,0,,8.200199015,224,,,,,0,8.167647259,,,,8.209015116,8.33786582,,,,,,,2.148132324,2.065658569
31.11666667,8.515563114,6.718783157,23.74989336,102.2031875,8.477246984,8.521327488,8.647804626,0.876617432,2.079162598,31.11666667,0.111666667,0,,8.206436331,224,,,,,0,8.168120201,,,,8.212200705,8.338677843,,,,,,,2.148284912,2.065887451
31.13333333,8.514206791,6.763302979,23.74989336,102.2049063,8.476907903,8.520649326,8.646787384,0.876922607,2.079086304,31.13333333,0.113333333,0,,8.20303168,225,,,,,0,8.165732792,,,,8.209474215,8.335612273,,,,,,,2.148208618,2.065811157
31.15,8.521666569,6.88573249,23.75279731,102.2031875,8.476907903,8.521327488,8.643735657,0.876693726,2.078933716,31.15,0.115,0,,8.204875266,224,,,,,0,8.160116601,,,,8.204536185,8.326944354,,,,,,,2.148208618,2.065811157
31.16666667,8.514884953,6.670553349,23.75715319,102.1963125,8.47962055,8.521327488,8.642718414,0.876617432,2.079086304,31.16666667,0.116666667,0,,8.208017653,224,,,,,0,8.17275325,,,,8.214460188,8.335851115,,,,,,,2.148208618,2.065734863
31.18333333,8.52234473,6.546268846,23.75860514,102.2014688,8.477925146,8.5264137,8.642040253,0.876693726,2.07901001,31.18333333,0.118333333,0,,8.221202864,225,,,,,0,8.176783279,,,,8.225271833,8.340898386,,,,,,,2.148208618,2.065811157
31.2,8.528109104,6.665915868,23.75424927,102.2031875,8.476907903,8.527091861,8.644074738,0.876846313,2.079086304,31.2,0.12,0,,8.221438973,224,,,,,0,8.170237772,,,,8.22042173,8.337404606,,,,,,,2.148208618,2.065734863
31.21666667,8.522005649,6.633453498,23.75715319,102.2049063,8.477246984,8.526752781,8.645770142,0.87677002,2.07901001,31.21666667,0.121666667,0,,8.216845065,224,,,,,0,8.172086399,,,,8.221592196,8.340609557,,,,,,,2.148208618,2.065887451
31.23333333,8.528109104,6.682610801,23.75570123,102.2031875,8.476568823,8.527091861,8.644752899,0.87677002,2.07901001,31.23333333,0.123333333,0,,8.220679017,225,,,,,0,8.169138735,,,,8.219661774,8.337322812,,,,,,,2.148208618,2.065811157
31.25,8.515902195,6.824517734,23.76005709,102.2083438,8.479281469,8.528787265,8.643057495,0.87638855,2.078933716,31.25,0.125,0,,8.201968582,224,,,,,0,8.165347855,,,,8.214853652,8.329123882,,,,,,,2.148208618,2.065963745
31.26666667,8.516919437,6.782780401,23.77312444,102.2014688,8.485384923,8.526074619,8.644413818,0.876235962,2.078933716,31.26666667,0.126666667,0,,8.204979761,224,,,,,0,8.173445247,,,,8.214134943,8.332474142,,,,,,,2.148284912,2.065887451
31.28333333,8.518275761,6.592643661,23.75424927,102.1980313,8.493183782,8.533534397,8.644074738,0.876159668,2.079086304,31.28333333,0.128333333,0,,8.214976569,225,,,,,0,8.18988459,,,,8.230235205,8.340775546,,,,,,,2.148208618,2.065887451
31.3,8.525057377,7.444085259,23.75424927,102.2049063,8.49250562,8.534212558,8.642718414,0.876159668,2.07901001,31.3,0.13,0,,8.182587017,224,,,,,0,8.150035261,,,,8.191742199,8.300248055,,,,,,,2.148208618,2.065963745
31.31666667,8.521666569,6.596353646,23.76150903,102.2049063,8.494201024,8.533534397,8.642379334,0.876083374,2.079162598,31.31666667,0.131666667,0,,8.218236695,224,,,,,0,8.19077115,,,,8.230104523,8.33894946,,,,,,,2.148284912,2.065887451
31.33333333,8.523022892,7.29104837,23.76150903,102.19975,8.498609074,8.533873477,8.641701172,0.87600708,2.079162598,31.33333333,0.133333333,0,,8.187637313,225,,,,,0,8.163223496,,,,8.198487899,8.306315593,,,,,,,2.148132324,2.065887451
31.35,8.527430942,6.57038375,23.77167253,102.1980313,8.50098264,8.537603366,8.642379334,0.875930786,2.079086304,31.35,0.135,0,,8.225251416,224,,,,,0,8.198803114,,,,8.23542384,8.340199807,,,,,,,2.148208618,2.065811157
31.36666667,8.520988407,7.24096357,23.76731677,102.2049063,8.50945966,8.538620609,8.642379334,0.875854492,2.07901001,31.36666667,0.136666667,0,,8.18794182,224,,,,,0,8.176413073,,,,8.205574021,8.309332746,,,,,,,2.148132324,2.065811157
31.38333333,8.522005649,6.57038375,23.77893205,102.206625,8.526752781,8.538959689,8.641362091,0.876083374,2.079086304,31.38333333,0.138333333,0,,8.219865912,225,,,,,0,8.224613043,,,,8.236819952,8.339222354,,,,,,,2.148284912,2.065887451
31.4,8.525735538,7.088854178,23.76441291,102.1980313,8.533195316,8.538281528,8.641362091,0.876083374,2.07901001,31.4,0.14,0,,8.199668006,224,,,,,0,8.207127784,,,,8.212213996,8.315294559,,,,,,,2.148208618,2.065887451
31.41666667,8.526074619,6.588006179,23.76876869,102.2049063,8.536925205,8.543028659,8.641362091,0.875854492,2.07901001,31.41666667,0.141666667,0,,8.223068652,224,,,,,0,8.233919238,,,,8.240022692,8.338356124,,,,,,,2.148284912,2.065963745
31.43333333,8.526752781,6.891297467,23.77312444,102.2014688,8.542689578,8.542011416,8.641362091,0.875778198,2.079086304,31.43333333,0.143333333,0,,8.209822411,225,,,,,0,8.225759208,,,,8.225081046,8.324431721,,,,,,,2.148208618,2.065887451
31.45,8.535568881,6.543486357,23.77748016,102.206625,8.549810275,8.54370682,8.641362091,0.87562561,2.078857422,31.45,0.145,0,,8.2346581,224,,,,,0,8.248899493,,,,8.242796039,8.34045131,,,,,,,2.148208618,2.065963745
31.46666667,8.536247043,6.684465794,23.77312444,102.2014688,8.557609133,8.542011416,8.640683929,0.875167847,2.078933716,31.46666667,0.146666667,0,,8.22882885,224,,,,,0,8.25019094,,,,8.234593223,8.333265736,,,,,,,2.148132324,2.065811157
31.48333333,8.533195316,6.640873468,23.78328772,102.19975,8.559304537,8.543028659,8.640683929,0.875091553,2.078933716,31.48333333,0.148333333,0,,8.227838221,225,,,,,0,8.253947443,,,,8.237671564,8.335326835,,,,,,,2.148208618,2.065887451
31.5,8.531838993,7.219631155,23.77748016,102.2031875,8.569816042,8.542350497,8.640344849,0.874786377,2.07901001,31.5,0.15,0,,8.199834808,224,,,,,0,8.237811857,,,,8.210346313,8.308340664,,,,,,,2.148284912,2.065887451
31.51666667,8.538959689,6.757738001,23.78328772,102.1980313,8.576936739,8.542689578,8.637971283,0.874938965,2.078857422,31.51666667,0.151666667,0,,8.228228992,224,,,,,0,8.266206042,,,,8.231958881,8.327240586,,,,,,,2.148208618,2.065963745
31.53333333,8.537942447,6.637163483,23.77457635,102.1945938,8.576258577,8.542350497,8.638649445,0.875320435,2.07901001,31.53333333,0.153333333,0,,8.232707724,225,,,,,0,8.271023854,,,,8.237115774,8.333414721,,,,,,,2.148208618,2.065811157
31.55,8.543028659,6.616758564,23.7847396,102.2031875,8.582022951,8.543028659,8.638310364,0.875320435,2.07901001,31.55,0.155,0,,8.238788412,224,,,,,0,8.277782703,,,,8.238788412,8.334070117,,,,,,,2.148208618,2.065811157
31.56666667,8.552862002,6.998887038,23.78328772,102.2031875,8.58168387,8.54777579,8.639666687,0.875473022,2.078933716,31.56666667,0.156666667,0,,8.231042919,224,,,,,0,8.259864787,,,,8.225956707,8.317847604,,,,,,,2.148208618,2.065887451
31.58333333,8.551166598,6.583368698,23.78909522,102.19975,8.580327547,8.548114871,8.639327606,0.875320435,2.078933716,31.58333333,0.158333333,0,,8.248485525,225,,,,,0,8.277646474,,,,8.245433798,8.336646533,,,,,,,2.148208618,2.065811157
31.6,8.552862002,6.517516461,23.78619148,102.1980313,8.585752839,8.553201083,8.639327606,0.875549316,2.07901001,31.6,0.16,0,,8.25319282,224,,,,,0,8.286083657,,,,8.253531901,8.339658424,,,,,,,2.148208618,2.066040039
31.61666667,8.557948214,6.562036283,23.78764335,102.2031875,8.591856294,8.553540164,8.638649445,0.875549316,2.07901001,31.61666667,0.161666667,0,,8.256239994,224,,,,,0,8.290148073,,,,8.251831943,8.336941224,,,,,,,2.148284912,2.065963745
31.63333333,8.563034426,6.572238742,23.77602826,102.2014688,8.602028718,8.560999941,8.638649445,0.875167847,2.078933716,31.63333333,0.163333333,0,,8.260793469,225,,,,,0,8.299787761,,,,8.258758984,8.336408488,,,,,,,2.148284912,2.065887451
31.65,8.564390749,6.563891276,23.78619148,102.2014688,8.613896546,8.560999941,8.638310364,0.875167847,2.07901001,31.65,0.165,0,,8.262589297,224,,,,,0,8.312095094,,,,8.259198489,8.336508912,,,,,,,2.148132324,2.065811157
31.66666667,8.570155123,6.528646416,23.78038395,102.2014688,8.62,8.566425234,8.638310364,0.874786377,2.078781128,31.66666667,0.166666667,0,,8.269942586,224,,,,,0,8.319787463,,,,8.266212697,8.338097827,,,,,,,2.148208618,2.065811157
31.68333333,8.57320685,6.581513705,23.77457635,102.1980313,8.623729889,8.566086153,8.636275879,0.874938965,2.07901001,31.68333333,0.168333333,0,,8.270531389,225,,,,,0,8.321054428,,,,8.263410693,8.333600418,,,,,,,2.148208618,2.065734863
31.7,8.577275819,6.564818772,23.78909522,102.19975,8.636275878,8.569816042,8.635936798,0.874557495,2.079086304,31.7,0.17,0,,8.27544761,224,,,,,0,8.334447668,,,,8.267987832,8.334108588,,,,,,,2.148208618,2.065887451
31.71666667,8.582362031,6.684465794,23.79199894,102.2014688,8.642040252,8.570494204,8.635936798,0.874862671,2.07901001,31.71666667,0.171666667,0,,8.275049029,224,,,,,0,8.334727249,,,,8.263181201,8.328623795,,,,,,,2.148132324,2.065887451
31.73333333,8.589143647,6.647365942,23.77312444,102.1911563,8.642040252,8.571172365,8.635936798,0.874404907,2.07901001,31.73333333,0.173333333,0,,8.283431674,225,,,,,0,8.336328279,,,,8.265460392,8.330224825,,,,,,,2.148284912,2.065811157
31.75,8.587448243,6.770722949,23.78038395,102.1945938,8.647465545,8.570494204,8.635936798,0.874481201,2.07901001,31.75,0.175,0,,8.276104086,224,,,,,0,8.336121388,,,,8.259150047,8.324592641,,,,,,,2.148208618,2.065887451
31.76666667,8.595586183,6.529573913,23.77312444,102.1980313,8.646448302,8.577275819,8.635936798,0.874633789,2.07901001,31.76666667,0.176666667,0,,8.295291458,224,,,,,0,8.346153577,,,,8.276981095,8.335642073,,,,,,,2.148132324,2.065734863
31.78333333,8.593551698,6.528646416,23.77748016,102.1945938,8.650517272,8.577953981,8.635936798,0.874099731,2.079086304,31.78333333,0.178333333,0,,8.29332335,225,,,,,0,8.350288924,,,,8.277725634,8.335708451,,,,,,,2.148132324,2.065887451
31.8,8.584057435,6.573166239,23.78619148,102.1963125,8.655942565,8.577275819,8.635936798,0.874099731,2.079086304,31.8,0.18,0,,8.28182953,224,,,,,0,8.353714659,,,,8.275047914,8.333708892,,,,,,,2.148208618,2.066040039
31.81666667,8.583718355,6.639018475,23.78909522,102.19975,8.655942565,8.576936739,8.635936798,0.874099731,2.078857422,31.81666667,0.181666667,0,,8.278478693,224,,,,,0,8.350702903,,,,8.271697077,8.330697136,,,,,,,2.148208618,2.065811157
31.83333333,8.584396516,6.701160727,23.78183583,102.19975,8.655603484,8.582701112,8.635936798,0.874176025,2.078933716,31.83333333,0.183333333,0,,8.276259213,225,,,,,0,8.347466181,,,,8.274563809,8.327799495,,,,,,,2.148284912,2.065734863
31.85,8.586431001,6.75310052,23.77457635,102.1980313,8.663063261,8.582701112,8.635936798,0.874328613,2.078933716,31.85,0.185,0,,8.275864481,224,,,,,0,8.352496741,,,,8.272134592,8.325370278,,,,,,,2.148208618,2.065887451
31.86666667,8.579649385,6.563891276,23.79490265,102.1963125,8.669844877,8.587448243,8.635597717,0.874176025,2.07901001,31.86666667,0.186666667,0,,8.277895578,224,,,,,0,8.368091071,,,,8.285694437,8.333843911,,,,,,,2.148208618,2.066040039
31.88333333,8.585074678,6.478561617,23.78909522,102.19975,8.680356382,8.591517213,8.634919556,0.874023438,2.07901001,31.88333333,0.188333333,0,,8.287212281,225,,,,,0,8.382493985,,,,8.293654816,8.337057159,,,,,,,2.148284912,2.065734863
31.9,8.585752839,6.571311246,23.7847396,102.2014688,8.67967822,8.593212617,8.633563232,0.873947144,2.07901001,31.9,0.19,0,,8.283602271,224,,,,,0,8.377527652,,,,8.291062049,8.331412664,,,,,,,2.148208618,2.065887451
31.91666667,8.575241335,6.571311246,23.79199894,102.1945938,8.685442594,8.604063203,8.634580475,0.87387085,2.07901001,31.91666667,0.191666667,0,,8.273130522,224,,,,,0,8.383331782,,,,8.30195239,8.332469663,,,,,,,2.148208618,2.065887451
31.93333333,8.573885011,6.693740757,23.78038395,102.19975,8.685781675,8.603724122,8.635258636,0.87387085,2.079086304,31.93333333,0.193333333,0,,8.266080795,225,,,,,0,8.377977458,,,,8.295919905,8.32745442,,,,,,,2.148208618,2.065887451
31.95,8.5776149,6.566673764,23.7934508,102.1963125,8.689850644,8.608132172,8.635258636,0.873413086,2.078933716,31.95,0.195,0,,8.275725236,224,,,,,0,8.38796098,,,,8.306242507,8.333368972,,,,,,,2.148208618,2.065811157
31.96666667,8.575580415,6.531428905,23.78619148,102.2014688,8.689172483,8.608471253,8.633902313,0.873336792,2.07901001,31.96666667,0.196666667,0,,8.275271552,224,,,,,0,8.38886362,,,,8.30816239,8.33359345,,,,,,,2.148208618,2.065734863
31.98333333,8.573885011,6.513806476,23.78909522,102.2014688,8.694936856,8.608132172,8.631189667,0.87348938,2.07901001,31.98333333,0.198333333,0,,8.274402175,225,,,,,0,8.39545402,,,,8.308649335,8.33170683,,,,,,,2.148361206,2.065887451
32,8.574563173,6.553688816,23.79490265,102.192875,8.693919614,8.608810334,8.630511505,0.87348938,2.078857422,32,0.2,0,,8.273278392,224,,,,,0,8.392634833,,,,8.307525552,8.329226724,,,,,,,2.148208618,2.065963745
32.01666667,8.574224092,6.524008935,23.78909522,102.192875,8.700362149,8.609827576,8.630172424,0.87348938,2.078857422,32.01666667,0.201666667,0,,8.274272181,224,,,,,0,8.400410238,,,,8.309875665,8.330220513,,,,,,,2.148208618,2.065811157
32.03333333,8.579310304,6.456301706,23.80216186,102.1963125,8.699683988,8.614913788,8.630511505,0.873336792,2.078933716,32.03333333,0.203333333,0,,8.282541612,225,,,,,0,8.402915296,,,,8.318145096,8.333742813,,,,,,,2.148208618,2.065963745
32.05,8.57320685,6.517516461,23.80216186,102.1945938,8.701040311,8.614235626,8.631867828,0.873336792,2.079086304,32.05,0.205,0,,8.273624376,224,,,,,0,8.401457837,,,,8.314653153,8.332285355,,,,,,,2.148208618,2.065887451
32.06666667,8.578293062,6.594498653,23.78909522,102.19975,8.708161007,8.614574707,8.632885071,0.87348938,2.078933716,32.06666667,0.206666667,0,,8.275100271,224,,,,,0,8.404968217,,,,8.311381917,8.32969228,,,,,,,2.148284912,2.065734863
32.08333333,8.584396516,6.526791424,23.80651734,102.19975,8.710873654,8.612879303,8.632885071,0.873031616,2.079086304,32.08333333,0.208333333,0,,8.284411376,225,,,,,0,8.410888513,,,,8.312894163,8.33289993,,,,,,,2.148208618,2.065887451
32.1,8.583379274,6.57038375,23.79925819,102.2014688,8.716298947,8.620678162,8.633902313,0.872802734,2.078933716,32.1,0.21,0,,8.281350831,224,,,,,0,8.414270504,,,,8.318649719,8.33187387,,,,,,,2.148208618,2.065963745
32.11666667,8.587787324,6.626961024,23.78619148,102.192875,8.715959866,8.620339081,8.634241394,0.87310791,2.078857422,32.11666667,0.211666667,0,,8.283085986,224,,,,,0,8.411258527,,,,8.315637742,8.329540055,,,,,,,2.148208618,2.065811157
32.13333333,8.58609192,6.575021231,23.80361369,102.19975,8.723758724,8.62,8.633563232,0.87272644,2.07901001,32.13333333,0.213333333,0,,8.283874144,225,,,,,0,8.421540948,,,,8.317782224,8.331345457,,,,,,,2.148208618,2.065963745
32.15,8.584057435,6.651075927,23.81667998,102.192875,8.715959866,8.625425293,8.634241394,0.872955322,2.078933716,32.15,0.215,0,,8.278416151,224,,,,,0,8.410318582,,,,8.319784009,8.32860011,,,,,,,2.148132324,2.065734863
32.16666667,8.59016089,6.615831068,23.82539067,102.19975,8.712569058,8.630850586,8.63254599,0.873031616,2.078933716,32.16666667,0.216666667,0,,8.286187148,224,,,,,0,8.408595316,,,,8.326876844,8.328572249,,,,,,,2.148208618,2.065734863
32.18333333,8.59456894,6.581513705,23.82248712,102.1963125,8.711212735,8.630850586,8.630511505,0.87272644,2.078857422,32.18333333,0.218333333,0,,8.292156074,225,,,,,0,8.408799869,,,,8.32843772,8.328098639,,,,,,,2.148208618,2.065887451
32.2,8.589821809,6.57780372,23.80942097,102.19975,8.707482846,8.630850586,8.629494263,0.872955322,2.079086304,32.2,0.22,0,,8.28750793,224,,,,,0,8.405168967,,,,8.328536706,8.327180384,,,,,,,2.148208618,2.065963745
32.21666667,8.592873536,6.538848876,23.81958356,102.2014688,8.700362149,8.635258636,8.629155182,0.872802734,2.078933716,32.21666667,0.221666667,0,,8.292405284,224,,,,,0,8.399893897,,,,8.334790384,8.32868693,,,,,,,2.148208618,2.066040039
32.23333333,8.594908021,6.601918624,23.79925819,102.192875,8.694597776,8.634580474,8.62847702,0.872802734,2.07901001,32.23333333,0.223333333,0,,8.291429978,225,,,,,0,8.391119733,,,,8.331102431,8.324998977,,,,,,,2.148208618,2.065811157
32.25,8.60711493,6.558326298,23.80506552,102.1945938,8.694936856,8.635258636,8.629155182,0.87272644,2.078933716,32.25,0.225,0,,8.305672455,224,,,,,0,8.393494381,,,,8.333816161,8.327712707,,,,,,,2.148208618,2.065963745
32.26666667,8.606775849,6.508241498,23.81087278,102.192875,8.689511564,8.635258636,8.629833344,0.872344971,2.07901001,32.26666667,0.226666667,0,,8.307666891,224,,,,,0,8.390402605,,,,8.336149678,8.330724385,,,,,,,2.148208618,2.065811157
32.28333333,8.606097687,6.590788668,23.81813177,102.1963125,8.685103513,8.64136209,8.628816101,0.872268677,2.078857422,32.28333333,0.228333333,0,,8.303234781,225,,,,,0,8.382240607,,,,8.338499184,8.325953195,,,,,,,2.148208618,2.065887451
32.3,8.60745401,6.690030772,23.82684243,102.192875,8.685442594,8.641701171,8.629494263,0.872192383,2.07901001,32.3,0.23,0,,8.30007913,224,,,,,0,8.378067714,,,,8.334326291,8.322119382,,,,,,,2.148208618,2.065887451
32.31666667,8.61152298,6.923759838,23.80796916,102.19975,8.685781675,8.648143706,8.629155182,0.872268677,2.079086304,32.31666667,0.231666667,0,,8.293300697,224,,,,,0,8.367559392,,,,8.329921423,8.310932899,,,,,,,2.148208618,2.065734863
32.33333333,8.611183899,6.663133379,23.81958356,102.19975,8.680017301,8.647465545,8.629833344,0.872192383,2.079086304,32.33333333,0.233333333,0,,8.30500462,225,,,,,0,8.373838022,,,,8.341286265,8.323654064,,,,,,,2.148132324,2.065887451
32.35,8.614235626,6.674263335,23.80361369,102.1980313,8.67933914,8.652212676,8.629494263,0.872268677,2.079086304,32.35,0.235,0,,8.307456234,224,,,,,0,8.372559747,,,,8.345433283,8.32271487,,,,,,,2.148208618,2.065887451
32.36666667,8.608471253,6.562963779,23.80942097,102.2014688,8.680017301,8.658655211,8.630511505,0.872344971,2.07901001,32.36666667,0.236666667,0,,8.306839413,224,,,,,0,8.378385461,,,,8.357023371,8.328879665,,,,,,,2.148208618,2.065887451
32.38333333,8.610844818,6.672408342,23.78909522,102.19975,8.673235685,8.666114989,8.630850586,0.872344971,2.07901001,32.38333333,0.238333333,0,,8.304070003,225,,,,,0,8.36646087,,,,8.359340173,8.324075771,,,,,,,2.148208618,2.065887451
32.4,8.610166657,6.649220935,23.80942097,102.1963125,8.672896604,8.677982816,8.630172424,0.872192383,2.07901001,32.4,0.24,0,,8.304570464,224,,,,,0,8.367300412,,,,8.372386624,8.324576232,,,,,,,2.148208618,2.065811157
