Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure 3 (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: FlowV2 (V),Latest: Potential (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
34.5,9.085759195,3.36681155,24.03876044,911.1333771,8.686322015,8.498471253,9.240040958,2.157821655,2.106933594,2.089157104,2.071304321,34.5,0.45,0,,8.931658676,224,,,,,0,8.532221496,,,,8.344370734,9.085940439,,,,,,
34.51666667,9.093218972,3.363101565,24.03150425,911.0993256,8.686661096,8.498471253,9.240040958,2.157821655,2.106781006,2.089233398,2.071533203,34.51666667,0.451666667,0,,8.939268289,224,,,,,0,8.532710413,,,,8.34452057,9.086090275,,,,,,
34.53333333,9.09220173,3.346406632,24.04311412,911.065274,8.686322015,8.498471253,9.240380039,2.157897949,2.106704712,2.089080811,2.071380615,34.53333333,0.453333333,0,,8.939047073,225,,,,,0,8.533167358,,,,8.345316596,9.087225381,,,,,,
34.55,9.091862649,3.589410661,24.03876044,911.1333771,8.681574884,8.498132172,9.240040958,2.157745361,2.107009888,2.089004517,2.071456909,34.55,0.455,0,,8.927573667,224,,,,,0,8.517285901,,,,8.33384319,9.075751975,,,,,,
34.56666667,9.091862649,3.598685624,24.03730921,911.1333771,8.685982934,8.498471253,9.240040958,2.157974243,2.106933594,2.089157104,2.071380615,34.56666667,0.456666667,0,,8.927144874,224,,,,,0,8.521265159,,,,8.333753478,9.075323183,,,,,,
34.58333333,9.091523568,3.578280705,24.0416629,911.0822998,8.686322015,8.498810334,9.233259342,2.157745361,2.106933594,2.089080811,2.071380615,34.58333333,0.458333333,0,,8.927752506,225,,,,,0,8.522550952,,,,8.335039271,9.069488279,,,,,,
34.6,9.092540811,3.541180853,24.03730921,911.1163513,8.682592126,8.498471253,9.233937503,2.157821655,2.106933594,2.089309692,2.071456909,34.6,0.46,0,,8.930455124,224,,,,,0,8.520506439,,,,8.336385566,9.071851816,,,,,,
34.61666667,9.092540811,5.252411516,24.02715048,911.065274,8.681235803,8.498810334,9.233259342,2.157821655,2.107009888,2.089080811,2.071456909,34.61666667,0.461666667,0,,8.852085596,224,,,,,0,8.440780588,,,,8.258355119,8.992804127,,,,,,
34.63333333,9.09220173,3.53190589,24.02279669,911.0993256,8.686322015,8.498471253,9.233937503,2.157745361,2.107009888,2.089233398,2.071456909,34.63333333,0.463333333,0,,8.930498608,225,,,,,0,8.524618893,,,,8.336768131,9.072234381,,,,,,
34.65,9.091862649,3.54952832,24.02424796,911.1163513,8.680896722,8.498471253,9.234276584,2.157821655,2.106781006,2.089157104,2.071380615,34.65,0.465,0,,8.929356929,224,,,,,0,8.518391002,,,,8.335965533,9.071770865,,,,,,
34.66666667,9.091862649,3.456778691,24.03440674,911.065274,8.681913965,8.498810334,9.233937503,2.157745361,2.106781006,2.089157104,2.071380615,34.66666667,0.466666667,0,,8.933631977,224,,,,,0,8.523683293,,,,8.340579662,9.075706832,,,,,,
34.68333333,9.085759195,3.53190589,24.03295549,911.1333771,8.681574884,8.498810334,9.227834049,2.157897949,2.1068573,2.089004517,2.071456909,34.68333333,0.468333333,0,,8.924085453,225,,,,,0,8.519901142,,,,8.337136592,9.066160308,,,,,,
34.7,9.085420114,3.473473624,24.03876044,911.1333771,8.682592126,8.498810334,9.22817313,2.157821655,2.106933594,2.089080811,2.071380615,34.7,0.47,0,,8.926437623,224,,,,,0,8.523609635,,,,8.339827843,9.069190639,,,,,,
34.71666667,9.085759195,3.450286217,24.03585798,911.1163513,8.686661096,8.498471253,9.22817313,2.157897949,2.106781006,2.089080811,2.071456909,34.71666667,0.471666667,0,,8.927829808,224,,,,,0,8.528731709,,,,8.340541866,9.070243743,,,,,,
34.73333333,9.085420114,3.385361476,24.02424796,911.0822998,8.686661096,8.498471253,9.227494968,2.157897949,2.1068573,2.089157104,2.071380615,34.73333333,0.473333333,0,,8.930430337,225,,,,,0,8.531671319,,,,8.343481476,9.072505191,,,,,,
34.75,9.085420114,3.390926454,24.02715048,911.0822998,8.682253045,8.498471253,9.227155887,2.157669067,2.106933594,2.089080811,2.071304321,34.75,0.475,0,,8.93018362,224,,,,,0,8.527016551,,,,8.343234759,9.071919393,,,,,,
34.76666667,9.085081033,3.402056409,24.03585798,911.0822998,8.681574884,8.498810334,9.227834049,2.157821655,2.1068573,2.089080811,2.071380615,34.76666667,0.476666667,0,,8.929359261,224,,,,,0,8.525853112,,,,8.343088562,9.072112277,,,,,,
34.78333333,9.085081033,3.377941506,24.02134542,911.0482483,8.682253045,8.498471253,9.22410416,2.157821655,2.1068573,2.089080811,2.071380615,34.78333333,0.478333333,0,,8.930422928,225,,,,,0,8.52759494,,,,8.343813148,9.069446055,,,,,,
34.8,9.084741952,3.325074217,24.03585798,911.1333771,8.682592126,8.498810334,9.223425999,2.157821655,2.106704712,2.089157104,2.071380615,34.8,0.48,0,,8.932543874,224,,,,,0,8.530394047,,,,8.346612255,9.07122792,,,,,,
34.81666667,9.080672983,3.420606335,24.02569922,911.1163513,8.682253045,8.495758606,9.223425999,2.157897949,2.106933594,2.089233398,2.071456909,34.81666667,0.481666667,0,,8.924073679,224,,,,,0,8.525653742,,,,8.339159303,9.066826695,,,,,,
34.83333333,9.080672983,3.621873031,24.02279669,911.1163513,8.682931207,8.498810334,9.223425999,2.157897949,2.1068573,2.089309692,2.071533203,34.83333333,0.483333333,0,,8.914850847,225,,,,,0,8.517109071,,,,8.332988198,9.057603863,,,,,,
34.85,9.080672983,4.609656584,24.02279669,911.0312225,8.682592126,8.495758606,9.223425999,2.157745361,2.1068573,2.089233398,2.071456909,34.85,0.485,0,,8.869626629,224,,,,,0,8.471545772,,,,8.284712252,9.012379644,,,,,,
34.86666667,9.080672983,3.571788231,24.02860174,911.0822998,8.681913965,8.495758606,9.223425999,2.157745361,2.1068573,2.089233398,2.071456909,34.86666667,0.486666667,0,,8.917160888,224,,,,,0,8.518401869,,,,8.332246511,9.059913903,,,,,,
34.88333333,9.080333902,3.644132942,24.03730921,911.0822998,8.675132349,8.495080445,9.223765079,2.157821655,2.107009888,2.089080811,2.071380615,34.88333333,0.488333333,0,,8.913535928,225,,,,,0,8.508334375,,,,8.328282471,9.056967106,,,,,,
34.9,9.075925852,3.622800527,24.03876044,911.1333771,8.682253045,8.498471253,9.223765079,2.157821655,2.106933594,2.089157104,2.071380615,34.9,0.49,0,,8.9101086,224,,,,,0,8.516435793,,,,8.332654001,9.057947827,,,,,,
34.91666667,9.075925852,3.56715075,24.02860174,911.065274,8.682931207,8.498471253,9.223425999,2.157745361,2.106933594,2.089004517,2.071380615,34.91666667,0.491666667,0,,8.912626055,224,,,,,0,8.51963141,,,,8.335171456,9.060126202,,,,,,
34.93333333,9.076264932,3.605178098,24.04021167,911.0822998,8.67581051,8.498471253,9.223425999,2.157745361,2.106781006,2.089080811,2.071380615,34.93333333,0.493333333,0,,8.911258548,225,,,,,0,8.510804125,,,,8.333464868,9.058419614,,,,,,
34.95,9.070161478,3.510573476,24.04601656,911.0822998,8.675471429,8.497793091,9.223425999,2.157745361,2.1068573,2.089309692,2.071456909,34.95,0.495,0,,8.909501747,224,,,,,0,8.514811698,,,,8.33713336,9.062766267,,,,,,
34.96666667,9.070161478,3.501298513,24.04311412,911.0993256,8.670046137,8.498810334,9.223765079,2.157974243,2.106933594,2.089233398,2.071380615,34.96666667,0.496666667,0,,8.9099179,224,,,,,0,8.509802558,,,,8.338566755,9.063521501,,,,,,
34.98333333,9.069483316,3.515210957,24.03585798,911.1844543,8.670385217,8.498471253,9.223425999,2.157821655,2.106933594,2.089309692,2.071380615,34.98333333,0.498333333,0,,8.90858214,225,,,,,0,8.509484041,,,,8.337570076,9.062524822,,,,,,
35,9.070500559,3.432663787,24.04021167,911.0993256,8.676149591,8.498132172,9.223765079,2.157974243,2.106933594,2.089080811,2.071456909,35,0.5,,,8.913390029,224,,,,,0,8.519039061,,,,8.341021642,9.06665455,,,,,,
35.01666667,9.069483316,3.505008498,24.03730921,911.0993256,8.67581051,8.498132172,9.22817313,2.157821655,2.106933594,2.089080811,2.071304321,35.01666667,0.501666667,1,,8.909053298,224,,,,,0,8.515380492,,,,8.337702153,9.067743111,,,,,,
35.03333333,9.06677067,3.403911402,24.06197971,911.1333771,8.675132349,8.498471253,9.228851291,2.157821655,2.1068573,2.089080811,2.071456909,35.03333333,0.503333333,1,,8.911036687,225,,,,,0,8.519398366,,,,8.34273727,9.073117308,,,,,,
35.05,9.066092508,3.456778691,24.06343088,911.0993256,8.675471429,8.498471253,9.228512211,2.157897949,2.106933594,2.089157104,2.071380615,35.05,0.505,1,,8.907943866,224,,,,,0,8.517322787,,,,8.34032261,9.070363568,,,,,,
35.06666667,9.072195963,3.342696646,24.05327259,911.1504028,8.682592126,8.498471253,9.227834049,2.157974243,2.106933594,2.089157104,2.071380615,35.06666667,0.506666667,1,,8.919238864,224,,,,,0,8.529635028,,,,8.345514154,9.074876951,,,,,,
35.08333333,9.07083964,3.34176915,24.05472378,911.1674286,8.686322015,8.498132172,9.228851291,2.157821655,2.1068573,2.089004517,2.071228027,35.08333333,0.508333333,1,,8.917928946,225,,,,,0,8.533411321,,,,8.345221478,9.075940597,,,,,,
35.1,9.072874124,3.30930678,24.05327259,911.0993256,8.682931207,8.494741364,9.22817313,2.157897949,2.107086182,2.089157104,2.071456909,35.1,0.51,1,,8.921444899,224,,,,,0,8.531501982,,,,8.343312139,9.076743905,,,,,,
35.11666667,9.077960336,3.179457299,24.05472378,911.0482483,8.687339257,8.496097687,9.228851291,2.157897949,2.1068573,2.089309692,2.071380615,35.11666667,0.511666667,1,,8.932476612,224,,,,,0,8.541855533,,,,8.350613963,9.083367567,,,,,,
35.13333333,9.071517801,3.910324378,24.05762616,911.0993256,8.686661096,8.496775849,9.230885776,2.157897949,2.1068573,2.089080811,2.071380615,35.13333333,0.513333333,1,,8.892600768,225,,,,,0,8.507744062,,,,8.317858816,9.051968743,,,,,,
35.15,9.078299417,3.202644706,24.06197971,911.1504028,8.687000176,8.498471253,9.233598423,2.157897949,2.106933594,2.089157104,2.071380615,35.15,0.515,1,,8.931773683,224,,,,,0,8.540474443,,,,8.351945519,9.087072689,,,,,,
35.16666667,9.072195963,3.654335401,24.05327259,911.1674286,8.686661096,8.498471253,9.233598423,2.157821655,2.106933594,2.089004517,2.071456909,35.16666667,0.516666667,1,,8.904978713,224,,,,,0,8.519443846,,,,8.331254003,9.066381173,,,,,,
35.18333333,9.072874124,3.618163046,24.05037019,911.1674286,8.687339257,8.498471253,9.234615665,2.157745361,2.106704712,2.089004517,2.071380615,35.18333333,0.518333333,1,,8.907303487,225,,,,,0,8.52176862,,,,8.332900615,9.069045027,,,,,,
35.2,9.072195963,3.572715727,24.06052853,911.0822998,8.687000176,8.498471253,9.234954746,2.157897949,2.1068573,2.089233398,2.071380615,35.2,0.52,1,,8.908734697,224,,,,,0,8.523538911,,,,8.335009987,9.07149348,,,,,,
35.21666667,9.072874124,3.620018038,24.05327259,911.1844543,8.687000176,8.498471253,9.234615665,2.157821655,2.1068573,2.089157104,2.071456909,35.21666667,0.521666667,1,,8.907227189,224,,,,,0,8.521353241,,,,8.332824317,9.06896873,,,,,,
35.23333333,9.072535044,3.53190589,24.0764913,911.0312225,8.687000176,8.498471253,9.234276584,2.157821655,2.106933594,2.089080811,2.071380615,35.23333333,0.523333333,1,,8.910986965,225,,,,,0,8.525452098,,,,8.336923175,9.072728506,,,,,,
35.25,9.072535044,3.59219315,24.0706867,911.065274,8.682931207,8.498132172,9.234954746,2.157897949,2.106933594,2.089157104,2.071456909,35.25,0.525,1,,8.908212431,224,,,,,0,8.518608595,,,,8.33380956,9.070632134,,,,,,
35.26666667,9.072535044,3.488313565,24.07504016,911.0993256,8.676149591,8.498471253,9.233937503,2.157745361,2.106933594,2.089157104,2.071456909,35.26666667,0.526666667,1,,8.912976732,224,,,,,0,8.516591279,,,,8.338912941,9.074379192,,,,,,
35.28333333,9.072195963,3.507790987,24.06633322,911.1844543,8.682592126,8.498471253,9.234615665,2.157897949,2.107009888,2.089080811,2.071456909,35.28333333,0.528333333,1,,8.911721807,225,,,,,0,8.52211797,,,,8.337997097,9.074141509,,,,,,
35.3,9.071856882,3.505008498,24.06488205,911.0993256,8.682592126,8.498471253,9.235293827,2.157821655,2.1068573,2.089080811,2.071304321,35.3,0.53,1,,8.911505866,224,,,,,0,8.52224111,,,,8.338120236,9.07494281,,,,,,
35.31666667,9.072535044,3.49202355,24.0764913,911.1504028,8.683270288,8.498471253,9.228512211,2.157745361,2.106933594,2.089080811,2.071380615,35.31666667,0.531666667,1,,8.912811169,224,,,,,0,8.523546413,,,,8.338747378,9.068788336,,,,,,
35.33333333,9.071856882,3.484603579,24.07358901,911.1504028,8.687000176,8.498471253,9.228512211,2.157821655,2.106781006,2.089233398,2.071380615,35.33333333,0.533333333,1,,8.912464141,225,,,,,0,8.527607436,,,,8.339078512,9.06911947,,,,,,
35.35,9.077960336,3.468836142,24.07213786,911.1504028,8.692086388,8.498132172,9.228851291,2.157974243,2.106781006,2.089080811,2.071380615,35.35,0.535,1,,8.919284722,224,,,,,0,8.533410774,,,,8.339456557,9.070175677,,,,,,
35.36666667,9.078299417,3.436373772,24.0851981,911.1674286,8.691408227,8.497793091,9.22817313,2.157745361,2.1068573,2.089080811,2.071304321,35.36666667,0.536666667,1,,8.921145348,224,,,,,0,8.534254158,,,,8.340639022,9.071019061,,,,,,
35.38333333,9.077621256,3.442866246,24.0764913,911.0482483,8.698528924,8.494402283,9.22817313,2.157974243,2.1068573,2.089157104,2.071456909,35.38333333,0.538333333,1,,8.920145818,225,,,,,0,8.541053486,,,,8.336926846,9.070697692,,,,,,
35.4,9.077960336,3.337131669,24.08229585,911.0822998,8.704971459,8.495080445,9.22817313,2.157745361,2.1068573,2.089080811,2.071304321,35.4,0.54,1,,8.925336961,224,,,,,0,8.552348084,,,,8.34245707,9.075549755,,,,,,
35.41666667,9.072535044,3.397418928,24.08810034,911.065274,8.710057671,8.494063203,9.228512211,2.157821655,2.106933594,2.089157104,2.071380615,35.41666667,0.541666667,1,,8.917170517,224,,,,,0,8.554693144,,,,8.338698676,9.073147684,,,,,,
35.43333333,9.071856882,3.335276676,24.0851981,910.997171,8.713448479,8.497793091,9.228512211,2.157821655,2.107009888,2.089080811,2.071456909,35.43333333,0.543333333,1,,8.919326239,225,,,,,0,8.560917835,,,,8.345262448,9.075981567,,,,,,
35.45,9.072874124,3.285191876,24.07794244,911.2185059,8.71412664,8.498810334,9.22817313,2.157821655,2.1068573,2.089157104,2.071380615,35.45,0.545,1,,8.922614544,224,,,,,0,8.56386706,,,,8.348550753,9.07791355,,,,,,
35.46666667,9.067109751,3.426171313,24.0851981,911.0993256,8.713448479,8.498471253,9.229190372,2.157897949,2.106781006,2.089233398,2.071380615,35.46666667,0.546666667,1,,8.910422266,224,,,,,0,8.556760994,,,,8.341783768,9.072502887,,,,,,
35.48333333,9.067109751,3.448431224,24.09535587,911.0482483,8.71378756,8.498132172,9.228512211,2.157745361,2.106781006,2.089157104,2.071533203,35.48333333,0.548333333,1,,8.909432816,225,,,,,0,8.556110624,,,,8.340455237,9.070835276,,,,,,
35.5,9.067109751,3.970611638,24.09970915,911.1674286,8.713448479,8.498471253,9.228512211,2.157821655,2.106781006,2.089233398,2.071456909,35.5,0.55,1,,8.885570589,224,,,,,0,8.531909317,,,,8.316932091,9.046973049,,,,,,
35.51666667,9.061345377,3.509645979,24.08955145,911.1844543,8.713448479,8.498471253,9.228851291,2.157745361,2.1068573,2.089233398,2.071533203,35.51666667,0.551666667,1,,8.900852841,224,,,,,0,8.552955942,,,,8.337978717,9.068358755,,,,,,
35.53333333,9.067109751,4.828545709,24.0851981,911.2014801,8.713109398,8.498471253,9.228851291,2.157897949,2.1068573,2.089157104,2.071456909,35.53333333,0.553333333,1,,8.846288136,225,,,,,0,8.492287783,,,,8.277649638,9.008029676,,,,,,
35.55,9.066431589,3.45956118,24.08229585,911.1504028,8.71378756,8.497793091,9.228851291,2.157821655,2.107086182,2.089157104,2.071380615,35.55,0.555,1,,8.908208913,224,,,,,0,8.555564883,,,,8.339570415,9.070628615,,,,,,
35.56666667,9.066431589,5.019609946,24.07504016,911.1844543,8.713448479,8.498471253,9.228512211,2.157821655,2.106933594,2.089157104,2.071380615,35.56666667,0.556666667,1,,8.83683053,224,,,,,0,8.48384742,,,,8.268870194,8.998911152,,,,,,
35.58333333,9.06677067,3.452141209,24.07504016,911.065274,8.712770317,8.497793091,9.229190372,2.157821655,2.106781006,2.089157104,2.071456909,35.58333333,0.558333333,1,,8.908866911,225,,,,,0,8.554866558,,,,8.339889333,9.071286614,,,,,,
35.6,9.066092508,3.453996202,24.08084471,911.0993256,8.71378756,8.49745401,9.228512211,2.157821655,2.106781006,2.089080811,2.071456909,35.6,0.56,1,,8.908120258,224,,,,,0,8.555815309,,,,8.33948176,9.07053996,,,,,,
35.61666667,9.060667216,3.400201417,24.07213786,911.0822998,8.719212852,8.497793091,9.234954746,2.157821655,2.106781006,2.089157104,2.071533203,35.61666667,0.561666667,1,,8.905131172,224,,,,,0,8.563676808,,,,8.342257047,9.079418702,,,,,,
35.63333333,9.065753428,3.420606335,24.07504016,911.0482483,8.718873771,8.498132172,9.235632907,2.157897949,2.1068573,2.089233398,2.071380615,35.63333333,0.563333333,1,,8.9092921,225,,,,,0,8.562412444,,,,8.341670844,9.07917158,,,,,,
35.65,9.065753428,3.274989417,24.08084471,911.1333771,8.724299064,8.497793091,9.231224857,2.157821655,2.1068573,2.089157104,2.071380615,35.65,0.565,1,,8.915968246,224,,,,,0,8.574513882,,,,8.348007909,9.081439675,,,,,,
35.66666667,9.066431589,3.690507757,24.0851981,911.1674286,8.725316307,8.498471253,9.228851291,2.157897949,2.106933594,2.089233398,2.071456909,35.66666667,0.566666667,1,,8.89765533,224,,,,,0,8.556540047,,,,8.329694993,9.060075032,,,,,,
35.68333333,9.072535044,3.572715727,24.08229585,911.1333771,8.73108068,8.498132172,9.228512211,2.157821655,2.107009888,2.089080811,2.071380615,35.68333333,0.568333333,1,,8.909137256,225,,,,,0,8.567682892,,,,8.334734384,9.065114423,,,,,,
35.7,9.073213205,3.68958026,24.07213786,911.0993256,8.731419761,8.495080445,9.228851291,2.157745361,2.106781006,2.089157104,2.071456909,35.7,0.57,1,,8.904440051,224,,,,,0,8.562646607,,,,8.326307291,9.060078138,,,,,,
35.71666667,9.072195963,3.56715075,24.08664922,911.1333771,8.73108068,8.497793091,9.234615665,2.157821655,2.1068573,2.089080811,2.071533203,35.71666667,0.571666667,1,,8.909065352,224,,,,,0,8.567950069,,,,8.33466248,9.071485054,,,,,,
35.73333333,9.072535044,3.828704705,24.07213786,911.065274,8.73514965,8.494741364,9.234615665,2.157821655,2.106781006,2.089385986,2.071380615,35.73333333,0.573333333,1,,8.897397894,225,,,,,0,8.560012501,,,,8.319604215,9.059478516,,,,,,
35.75,9.076943094,3.559730779,24.0764913,911.065274,8.73108068,8.495080445,9.234954746,2.157821655,2.106704712,2.089080811,2.071380615,35.75,0.575,1,,8.914122316,224,,,,,0,8.568259902,,,,8.332259667,9.072133967,,,,,,
35.76666667,9.077621256,4.146835933,24.07358901,911.0312225,8.73108068,8.494063203,9.235293827,2.157745361,2.106781006,2.089233398,2.071380615,35.76666667,0.576666667,1,,8.887936682,224,,,,,0,8.541396107,,,,8.304378629,9.045609253,,,,,,
35.78333333,9.078299417,3.591265653,24.0851981,911.1844543,8.731419761,8.49745401,9.228851291,2.157745361,2.106781006,2.089157104,2.071380615,35.78333333,0.578333333,1,,8.91406175,225,,,,,0,8.567182094,,,,8.333216343,9.064613624,,,,,,
35.8,9.076264932,3.514283461,24.0851981,911.1504028,8.731758842,8.497793091,9.228512211,2.157821655,2.106933594,2.089157104,2.071533203,35.8,0.58,1,,8.915547856,224,,,,,0,8.571041765,,,,8.337076015,9.067795134,,,,,,
35.81666667,9.073891367,3.60703309,24.09100256,911.1504028,8.726333549,8.498132172,9.228851291,2.157821655,2.106933594,2.089080811,2.071380615,35.81666667,0.581666667,1,,8.908949684,224,,,,,0,8.561391866,,,,8.333190489,9.063909608,,,,,,
35.83333333,9.072874124,3.433591283,24.08084471,911.1163513,8.723959983,8.497793091,9.223765079,2.157897949,2.106933594,2.089080811,2.071228027,35.83333333,0.583333333,1,,8.915835115,225,,,,,0,8.566920974,,,,8.340754082,9.06672607,,,,,,
35.85,9.072874124,4.593889147,24.07939358,911.1163513,8.724977226,8.496436768,9.228851291,2.157821655,2.1068573,2.089233398,2.071228027,35.85,0.585,1,,8.8627622,224,,,,,0,8.514865301,,,,8.286324843,9.018739367,,,,,,
35.86666667,9.066431589,3.40947638,24.08084471,911.065274,8.724638145,8.496436768,9.229190372,2.157897949,2.106704712,2.089233398,2.071380615,35.86666667,0.586666667,1,,8.910495501,224,,,,,0,8.568702057,,,,8.34050068,9.073254284,,,,,,
35.88333333,9.066431589,4.112518571,24.08374697,911.2185059,8.71819561,8.497793091,9.228851291,2.157897949,2.1068573,2.089233398,2.071380615,35.88333333,0.588333333,1,,8.878350841,225,,,,,0,8.530114861,,,,8.309712343,9.040770543,,,,,,
35.9,9.061684458,3.389071461,24.09535587,911.0312225,8.718873771,8.494741364,9.234954746,2.157745361,2.1068573,2.089157104,2.071380615,35.9,0.59,1,,8.906721704,224,,,,,0,8.563911017,,,,8.33977861,9.079991991,,,,,,
35.91666667,9.061684458,3.834269682,24.08229585,911.2185059,8.713448479,8.498471253,9.235632907,2.157897949,2.106781006,2.089080811,2.071456909,35.91666667,0.591666667,1,,8.886324527,224,,,,,0,8.538088548,,,,8.323111322,9.060272976,,,,,,
35.93333333,9.062023539,3.35939158,24.08374697,911.0822998,8.710057671,8.498132172,9.234954746,2.157821655,2.106781006,2.089385986,2.071456909,35.93333333,0.593333333,1,,8.908386085,225,,,,,0,8.556420217,,,,8.344494718,9.081317292,,,,,,
35.95,9.062023539,3.36681155,24.08664922,911.2014801,8.710735832,8.498471253,9.2410582,2.157897949,2.106933594,2.089004517,2.071380615,35.95,0.595,1,,8.90805471,224,,,,,0,8.556767003,,,,8.344502424,9.087089371,,,,,,
35.96666667,9.066431589,3.404838898,24.10116024,911.0993256,8.704971459,8.498132172,9.240719119,2.157897949,2.106933594,2.089309692,2.071380615,35.96666667,0.596666667,1,,8.91076398,224,,,,,0,8.54930385,,,,8.342464563,9.08505151,,,,,,
35.98333333,9.067109751,4.498357029,24.10261133,911.1333771,8.698868004,8.498132172,9.234954746,2.157821655,2.106781006,2.089233398,2.071456909,35.98333333,0.598333333,1,,8.861452331,225,,,,,0,8.493210584,,,,8.292474752,9.029297326,,,,,,
