Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: DO4 (mg/L),Latest: FlowV1 (V),Latest: FlowV2 (V),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
28.81666667,7.845275937,14.36135262,30.35760546,102.124125,8.011086447,7.834764435,3.034868197,2.116470337,2.094345093,0.929946899,2.087783813,28.81666667,0.881666667,1,,7.247115667,224,,,,,0,7.412926177,,,,7.236604165,2.436707927,,,,,,
28.83333333,7.851718472,14.35671514,30.35467994,102.131,8.007695639,7.834425354,3.035207278,2.116470337,2.094497681,0.929794312,2.087631226,28.83333333,0.883333333,1,,7.253729945,225,,,,,0,7.409707112,,,,7.236436826,2.43721875,,,,,,
28.85,7.852396634,14.35949763,30.34882901,102.1275625,8.006339316,7.834425354,3.035885439,2.116622925,2.094421387,0.929946899,2.08770752,28.85,0.885,1,,7.254249364,224,,,,,0,7.408192046,,,,7.236278084,2.43773817,,,,,,
28.86666667,7.852396634,14.35578764,30.33273967,102.137875,8.011425528,7.834425354,3.034868197,2.116470337,2.094345093,0.929870605,2.087631226,28.86666667,0.886666667,1,,7.25428602,224,,,,,0,7.413314914,,,,7.23631474,2.436757583,,,,,,
28.88333333,7.851379391,14.35857013,30.33566492,102.131,8.011425528,7.834764435,3.034868197,2.116470337,2.094573975,0.930099487,2.087631226,28.88333333,0.888333333,1,,7.253174297,225,,,,,0,7.413220434,,,,7.236559341,2.436663103,,,,,,
28.9,7.856126523,14.36042512,30.33127705,102.1327188,8.01651174,7.834425354,3.03622452,2.116622925,2.094345093,0.930023193,2.087783813,28.9,0.89,1,,7.257811969,224,,,,,0,7.418197186,,,,7.2361108,2.437909967,,,,,,
28.91666667,7.856126523,14.34744018,30.31665137,102.1361563,8.01651174,7.834425354,3.035207278,2.116470337,2.094268799,0.930175781,2.087631226,28.91666667,0.891666667,1,,7.258245745,224,,,,,0,7.418630963,,,,7.236544577,2.437326501,,,,,,
28.93333333,7.856126523,14.35300515,30.31226383,102.1292813,8.016172659,7.834425354,3.035207278,2.116622925,2.094497681,0.930252075,2.08770752,28.93333333,0.893333333,1,,7.257981641,225,,,,,0,7.418027778,,,,7.236280472,2.437062396,,,,,,
28.95,7.856126523,14.35764263,30.31080134,102.124125,8.016850821,7.834764435,3.036563601,2.116470337,2.094421387,0.930175781,2.08770752,28.95,0.895,1,,7.257777639,224,,,,,0,7.418501938,,,,7.236415552,2.438214718,,,,,,
28.96666667,7.861551815,14.34744018,30.31226383,102.1258438,8.016172659,7.829000061,3.035546359,2.116470337,2.094573975,0.930099487,2.087631226,28.96666667,0.896666667,1,,7.263638848,224,,,,,0,7.418259692,,,,7.231087093,2.437633391,,,,,,
28.98333333,7.862229977,14.34280269,30.30202655,102.124125,8.015833578,7.829339142,3.036563601,2.116546631,2.094268799,0.930175781,2.087783813,28.98333333,0.898333333,1,,7.264435147,225,,,,,0,7.418038748,,,,7.231544311,2.438768771,,,,,,
29,7.861551815,14.34836767,30.30202655,102.1258438,8.016172659,7.830017303,3.03622452,2.116622925,2.094039917,0.930328369,2.087631226,29,0.9,1,,7.263525042,224,,,,,0,7.418145886,,,,7.23199053,2.438197747,,,,,,
29.01666667,7.867994351,14.35115016,30.28886495,102.1413125,8.016172659,7.829678223,3.035885439,2.116546631,2.094573975,0.930252075,2.087554932,29.01666667,0.901666667,1,,7.269754882,224,,,,,0,7.41793319,,,,7.231438754,2.437645971,,,,,,
29.03333333,7.868333431,14.34465769,30.27716633,102.14475,8.016172659,7.829678223,3.036563601,2.116622925,2.094726563,0.930557251,2.087783813,29.03333333,0.903333333,1,,7.270278595,225,,,,,0,7.418117823,,,,7.231623386,2.438508764,,,,,,
29.05,7.868672512,14.34558518,30.29325207,102.1430313,8.010747366,7.834425354,3.037919924,2.116622925,2.094268799,0.930480957,2.087631226,29.05,0.905,1,,7.270697263,224,,,,,0,7.412772117,,,,7.236450104,2.439944675,,,,,,
29.06666667,7.872402401,14.3418752,30.28740259,102.1481875,8.011425528,7.834764435,3.037919924,2.116470337,2.094345093,0.930404663,2.087631226,29.06666667,0.906666667,1,,7.274538821,224,,,,,0,7.413561948,,,,7.236900855,2.440056344,,,,,,
29.08333333,7.87206332,14.34836767,30.28155325,102.151625,8.010747366,7.829678223,3.037580844,2.116470337,2.094421387,0.930557251,2.087631226,29.08333333,0.908333333,1,,7.273886079,225,,,,,0,7.412570125,,,,7.231500981,2.439403602,,,,,,
29.1,7.872402401,14.34373019,30.30495144,102.1619375,8.015494498,7.829339142,3.037241763,2.116470337,2.094497681,0.930480957,2.08770752,29.1,0.91,1,,7.274590384,224,,,,,0,7.417682481,,,,7.231527125,2.439429746,,,,,,
29.11666667,7.872402401,14.34929517,30.30202655,102.17225,8.015833578,7.829678223,3.037580844,2.116546631,2.094421387,0.930480957,2.087631226,29.11666667,0.911666667,1,,7.27433697,224,,,,,0,7.417768148,,,,7.231612792,2.439515413,,,,,,
29.13333333,7.872402401,14.35393265,30.31957643,102.1481875,8.010408286,7.829339142,3.037919924,2.116394043,2.094497681,0.930404663,2.08770752,29.13333333,0.913333333,1,,7.274272536,225,,,,,0,7.412278421,,,,7.231209277,2.43979006,,,,,,
29.15,7.868333431,14.3659901,30.32688925,102.1688125,8.011086447,7.830017303,3.037241763,2.116394043,2.094650269,0.930557251,2.087783813,29.15,0.915,1,,7.269754819,224,,,,,0,7.412507835,,,,7.231438691,2.43866315,,,,,,
29.16666667,7.868672512,14.36320761,30.34151554,102.1481875,8.010408286,7.829339142,3.038259005,2.116546631,2.094116211,0.930480957,2.08770752,29.16666667,0.916666667,1,,7.270317107,224,,,,,0,7.412052881,,,,7.230983737,2.4399036,,,,,,
29.18333333,7.861551815,14.42905985,30.3561427,102.1550625,8.01651174,7.829678223,3.038259005,2.116241455,2.094421387,0.930633545,2.087631226,29.18333333,0.918333333,1,,7.260560733,225,,,,,0,7.415520658,,,,7.22868714,2.437267923,,,,,,
29.2,7.855787442,14.36042512,30.3444409,102.1585,8.015833578,7.829678223,3.039276248,2.116622925,2.094345093,0.930633545,2.08770752,29.2,0.92,1,,7.25756939,224,,,,,0,7.417615526,,,,7.23146017,2.441058195,,,,,,
29.21666667,7.853752957,14.36228012,30.3532172,102.1533438,8.021597952,7.829000061,3.039615328,2.116699219,2.094345093,0.930557251,2.087554932,29.21666667,0.921666667,1,,7.255521924,224,,,,,0,7.423366919,,,,7.230769028,2.441384296,,,,,,
29.23333333,7.852396634,14.35764263,30.34882901,102.1585,8.016172659,7.829678223,3.038598086,2.116622925,2.094573975,0.930633545,2.087631226,29.23333333,0.923333333,1,,7.254326634,225,,,,,0,7.41810266,,,,7.231608223,2.440528086,,,,,,
29.25,7.845275937,14.36784509,30.35029173,102.1567813,8.015833578,7.829339142,3.039276248,2.116317749,2.094497681,0.930709839,2.087860107,29.25,0.925,1,,7.246791672,224,,,,,0,7.417349313,,,,7.230854876,2.440791982,,,,,,
29.26666667,7.839850644,14.36970009,30.3444409,102.151625,8.01651174,7.824592011,3.039276248,2.116546631,2.094497681,0.930709839,2.087783813,29.26666667,0.926666667,1,,7.241246221,224,,,,,0,7.417907317,,,,7.225987587,2.440671824,,,,,,
29.28333333,7.83374719,14.3659901,30.3473663,102.1481875,8.015833578,7.823574768,3.039954409,2.116470337,2.094497681,0.930862427,2.08770752,29.28333333,0.928333333,1,,7.235318756,225,,,,,0,7.417405145,,,,7.225146334,2.441525975,,,,,,
29.3,7.834425352,14.3669176,30.3459036,102.14475,8.016850821,7.823913849,3.039954409,2.116622925,2.094421387,0.930862427,2.087631226,29.3,0.93,1,,7.235947562,224,,,,,0,7.418373031,,,,7.225436059,2.441476619,,,,,,
29.31666667,7.83374719,14.37341007,30.33420229,102.1395938,8.015494498,7.82425293,3.04029349,2.116546631,2.094421387,0.930709839,2.087554932,29.31666667,0.931666667,1,,7.234913102,224,,,,,0,7.416660409,,,,7.225418841,2.441459402,,,,,,
29.33333333,7.829000059,14.3650626,30.34297822,102.151625,8.016172659,7.818149475,3.039954409,2.116622925,2.094345093,0.930786133,2.087631226,29.33333333,0.933333333,1,,7.2305781,225,,,,,0,7.4177507,,,,7.219727516,2.44153245,,,,,,
29.35,7.829000059,14.35949763,30.32981444,102.1499063,8.016172659,7.818488556,3.039954409,2.116622925,2.094497681,0.930862427,2.087554932,29.35,0.935,1,,7.230713421,224,,,,,0,7.417886022,,,,7.220201918,2.441667772,,,,,,
29.36666667,7.82967822,14.36877259,30.32835184,102.1464688,8.01651174,7.818488556,3.039954409,2.116470337,2.094497681,0.930709839,2.087554932,29.36666667,0.936666667,1,,7.230994408,224,,,,,0,7.417827927,,,,7.219804743,2.441270596,,,,,,
29.38333333,7.829000059,14.3650626,30.33566492,102.1464688,8.015833578,7.812724182,3.040971652,2.116546631,2.094726563,0.930862427,2.08770752,29.38333333,0.938333333,1,,7.230524476,225,,,,,0,7.417357996,,,,7.214248599,2.442496069,,,,,,
29.4,7.82967822,14.36784509,30.34151554,102.1499063,8.021258871,7.812724182,3.040971652,2.116546631,2.094497681,0.931015015,2.08770752,29.4,0.94,1,,7.231129623,224,,,,,0,7.422710274,,,,7.214175585,2.442423054,,,,,,
29.41666667,7.823913847,14.37155508,30.34151554,102.1413125,8.021597952,7.812385101,3.041310732,2.116546631,2.094268799,0.931015015,2.087631226,29.41666667,0.941666667,1,,7.225210696,224,,,,,0,7.422894801,,,,7.21368195,2.442607581,,,,,,
29.43333333,7.82527017,14.35857013,30.3532172,102.1499063,8.021937033,7.813402344,3.040971652,2.116546631,2.094421387,0.930938721,2.087554932,29.43333333,0.943333333,1,,7.227193669,225,,,,,0,7.423860532,,,,7.215325843,2.442895151,,,,,,
29.45,7.823913847,14.35857013,30.35760546,102.14475,8.021597952,7.813063263,3.041988894,2.116546631,2.094421387,0.931091309,2.08770752,29.45,0.945,1,,7.22586947,224,,,,,0,7.423553575,,,,7.215018886,2.443944517,,,,,,
29.46666667,7.824931089,14.34929517,30.35467994,102.14475,8.022276114,7.812724182,3.041649813,2.116699219,2.094497681,0.931167603,2.087631226,29.46666667,0.946666667,1,,7.22725162,224,,,,,0,7.424596644,,,,7.215044713,2.443970344,,,,,,
29.48333333,7.829000059,14.35393265,30.3561427,102.1481875,8.021937033,7.812724182,3.041988894,2.116470337,2.094497681,0.931243896,2.087783813,29.48333333,0.948333333,1,,7.231138133,225,,,,,0,7.424075106,,,,7.214862256,2.444126968,,,,,,
29.5,7.829000059,14.36135262,30.3619938,102.1413125,8.021258871,7.812385101,3.042667056,2.116546631,2.094573975,0.931167603,2.08770752,29.5,0.95,1,,7.230871909,224,,,,,0,7.423130722,,,,7.214256952,2.444538906,,,,,,
29.51666667,7.83374719,14.35578764,30.3561427,102.1430313,8.017868063,7.812724182,3.042327975,2.116699219,2.094345093,0.93132019,2.08770752,29.51666667,0.951666667,1,,7.235808001,224,,,,,0,7.419928874,,,,7.214784993,2.444388785,,,,,,
29.53333333,7.83374719,14.34836767,30.3561427,102.1481875,8.016172659,7.812385101,3.042667056,2.116394043,2.094421387,0.931549072,2.087783813,29.53333333,0.953333333,1,,7.236117053,225,,,,,0,7.418542522,,,,7.214754964,2.445036919,,,,,,
29.55,7.83374719,14.35393265,30.38101086,102.1464688,8.01651174,7.812385101,3.042327975,2.116546631,2.094192505,0.931549072,2.087554932,29.55,0.955,1,,7.236067074,224,,,,,0,7.418831624,,,,7.214704985,2.444647859,,,,,,
29.56666667,7.833069028,14.34558518,30.37662218,102.1395938,8.016172659,7.812724182,3.043006136,2.116470337,2.094497681,0.93132019,2.08770752,29.56666667,0.956666667,1,,7.235704448,224,,,,,0,7.418808079,,,,7.215359602,2.445641556,,,,,,
29.58333333,7.839511564,14.35115016,30.36638223,102.1464688,8.016850821,7.812724182,3.043684298,2.116546631,2.094192505,0.931472778,2.087554932,29.58333333,0.958333333,1,,7.241840418,225,,,,,0,7.419179676,,,,7.215053037,2.446013153,,,,,,
29.6,7.838833402,14.35764263,30.3619938,102.1430313,8.016172659,7.812385101,3.044023379,2.116622925,2.094345093,0.93170166,2.087783813,29.6,0.96,1,,7.240859768,224,,,,,0,7.418199025,,,,7.214411467,2.446049745,,,,,,
29.61666667,7.845615018,14.35207766,30.36638223,102.1430313,8.01651174,7.812385101,3.043006136,2.116470337,2.094497681,0.931472778,2.087631226,29.61666667,0.961666667,1,,7.247905246,224,,,,,0,7.418801968,,,,7.214675329,2.445296365,,,,,,
29.63333333,7.844258695,14.35671514,30.36053102,102.151625,8.015494498,7.818149475,3.044701541,2.116546631,2.094192505,0.931472778,2.087631226,29.63333333,0.963333333,1,,7.246312987,225,,,,,0,7.41754879,,,,7.220203767,2.446755833,,,,,,
29.65,7.845615018,14.34465769,30.3619938,102.1361563,8.015494498,7.817132233,3.043345217,2.116546631,2.094268799,0.931625366,2.087631226,29.65,0.965,1,,7.248182187,224,,,,,0,7.418061666,,,,7.219699401,2.445912386,,,,,,
29.66666667,7.846971341,14.33816521,30.36784505,102.1499063,8.022276114,7.818149475,3.043345217,2.116394043,2.094421387,0.931777954,2.087631226,29.66666667,0.966666667,1,,7.249851654,224,,,,,0,7.425156426,,,,7.221029788,2.44622553,,,,,,
29.68333333,7.851718472,14.34651268,30.37223358,102.1413125,8.01651174,7.818149475,3.044023379,2.116622925,2.094497681,0.931549072,2.087860107,29.68333333,0.968333333,1,,7.254283215,225,,,,,0,7.419076483,,,,7.220714218,2.446588122,,,,,,
29.7,7.852735715,14.33816521,30.36491941,102.14475,8.016850821,7.822218445,3.044701541,2.116699219,2.094345093,0.93170166,2.087554932,29.7,0.97,1,,7.255594658,224,,,,,0,7.419709765,,,,7.225077388,2.447560484,,,,,,
29.71666667,7.851040311,14.35207766,30.36784505,102.1481875,8.016172659,7.82425293,3.044701541,2.116470337,2.094421387,0.931777954,2.087554932,29.71666667,0.971666667,1,,7.253341233,224,,,,,0,7.418473582,,,,7.226553852,2.447002463,,,,,,
29.73333333,7.856126523,14.34836767,30.36638223,102.1481875,8.011086447,7.823913849,3.04436246,2.116546631,2.094497681,0.931777954,2.08770752,29.73333333,0.973333333,1,,7.258571258,225,,,,,0,7.413531182,,,,7.226358584,2.446807195,,,,,,
29.75,7.856126523,14.33816521,30.3634566,102.14475,8.010408286,7.829339142,3.045718783,2.116470337,2.094421387,0.931854248,2.087631226,29.75,0.975,1,,7.25897478,224,,,,,0,7.413256543,,,,7.232187399,2.44856704,,,,,,
29.76666667,7.855787442,14.34465769,30.36638223,102.151625,8.010747366,7.829339142,3.045718783,2.116546631,2.094650269,0.931930542,2.08770752,29.76666667,0.976666667,1,,7.258386684,224,,,,,0,7.413346608,,,,7.231938384,2.448318025,,,,,,
29.78333333,7.862908139,14.35022266,30.36491941,102.1344375,8.015833578,7.829339142,3.045379702,2.116470337,2.094345093,0.932006836,2.08770752,29.78333333,0.978333333,1,,7.265264926,225,,,,,0,7.418190366,,,,7.231695929,2.44773649,,,,,,
29.8,7.861890896,14.33909271,30.37223358,102.1361563,8.016172659,7.834425354,3.044701541,2.116546631,2.094497681,0.932006836,2.087631226,29.8,0.98,1,,7.264764631,224,,,,,0,7.419046394,,,,7.237299089,2.447575275,,,,,,
29.81666667,7.861890896,14.3418752,30.3561427,102.137875,8.016850821,7.834425354,3.046057864,2.116470337,2.094345093,0.931930542,2.087783813,29.81666667,0.981666667,1,,7.26453118,224,,,,,0,7.419491105,,,,7.237065638,2.448698148,,,,,,
29.83333333,7.869011593,14.33909271,30.3751593,102.1464688,8.015833578,7.834425354,3.046057864,2.116470337,2.094497681,0.932312012,2.08770752,29.83333333,0.983333333,1,,7.271906687,225,,,,,0,7.418728673,,,,7.237320448,2.448952958,,,,,,
29.85,7.86765527,14.33631022,30.36638223,102.14475,8.016850821,7.834425354,3.045718783,2.116546631,2.094268799,0.932235718,2.08770752,29.85,0.985,1,,7.270602152,224,,,,,0,7.419797703,,,,7.237372236,2.448665665,,,,,,
29.86666667,7.868333431,14.34373019,30.36784505,102.1464688,8.01651174,7.829339142,3.046057864,2.116470337,2.094345093,0.932235718,2.08770752,29.86666667,0.986666667,1,,7.270981988,224,,,,,0,7.419160297,,,,7.231987699,2.44870642,,,,,,
29.88333333,7.867316189,14.33445523,30.38832551,102.1481875,8.015833578,7.829339142,3.046736025,2.116394043,2.094421387,0.932235718,2.087631226,29.88333333,0.988333333,1,,7.27050043,225,,,,,0,7.41901782,,,,7.232523383,2.449920267,,,,,,
29.9,7.868333431,14.34373019,30.37223358,102.1533438,8.01651174,7.829678223,3.046396945,2.116546631,2.094573975,0.932159424,2.087631226,29.9,0.99,1,,7.271014046,224,,,,,0,7.419192355,,,,7.232358837,2.449077559,,,,,,
29.91666667,7.869011593,14.33723772,30.36930788,102.1464688,8.01651174,7.829678223,3.047753268,2.116470337,2.094268799,0.932388306,2.087631226,29.91666667,0.991666667,1,,7.271941214,224,,,,,0,7.419441361,,,,7.232607844,2.450682889,,,,,,
29.93333333,7.86765527,14.34280269,30.37369644,102.1499063,8.015833578,7.823913849,3.046057864,2.116470337,2.094268799,0.932312012,2.08770752,29.93333333,0.993333333,1,,7.270385192,225,,,,,0,7.4185635,,,,7.226643771,2.448787786,,,,,,
29.95,7.86765527,14.34558518,30.3751593,102.1550625,8.015833578,7.82425293,3.047414187,2.116470337,2.094192505,0.932235718,2.08770752,29.95,0.995,1,,7.270280006,224,,,,,0,7.418458315,,,,7.226877666,2.450038923,,,,,,
29.96666667,7.86765527,14.34280269,30.37223358,102.1533438,8.016172659,7.82425293,3.046736025,2.116546631,2.094650269,0.932235718,2.08770752,29.96666667,0.996666667,1,,7.270374509,224,,,,,0,7.418891898,,,,7.226972168,2.449455264,,,,,,
29.98333333,7.861212735,14.33816521,30.36638223,102.1585,8.016172659,7.82425293,3.047414187,2.116622925,2.094345093,0.932235718,2.087631226,29.98333333,0.998333333,1,,7.264082363,225,,,,,0,7.419042288,,,,7.227122559,2.450283816,,,,,,
30,7.862908139,14.33538272,30.36784505,102.1550625,8.011086447,7.823913849,3.047075106,2.116546631,2.094421387,0.932312012,2.087631226,30,0,0,1,7.26590433,224,-0.007402606,43.97147871,,,0,7.414082638,-0.005503753,32.69229504,,7.22691004,2.450071297,-0.011200311,0.008421165,66.52984864,50.02172021,,
30.01666667,7.865959866,14.35764263,30.35467994,102.1567813,8.011086447,7.829678223,3.046736025,2.116470337,2.094497681,0.932540894,2.087554932,30.01666667,0.001666667,0,,7.267932706,224,,,,,0,7.413059287,,,,7.231651063,2.448708866,,,,,,
30.03333333,7.860195492,14.35300515,30.3619938,102.1585,8.010408286,7.829678223,3.048092349,2.116546631,2.094345093,0.9324646,2.087631226,30.03333333,0.003333333,0,,7.262415002,225,,,,,0,7.412627795,,,,7.231897732,2.450311858,,,,,,
30.05,7.867316189,14.34836767,30.35760546,102.1585,8.010408286,7.829339142,3.048092349,2.116622925,2.094192505,0.932693481,2.087631226,30.05,0.005,0,,7.269696751,224,,,,,0,7.412788848,,,,7.231719704,2.450472911,,,,,,
30.06666667,7.866977108,14.35022266,30.3561427,102.1585,8.010408286,7.823913849,3.047753268,2.116699219,2.094573975,0.932540894,2.087631226,30.06666667,0.006666667,0,,7.269269708,224,,,,,0,7.412700886,,,,7.226206449,2.450045868,,,,,,
30.08333333,7.865959866,14.35022266,30.34882901,102.1602188,8.011086447,7.823913849,3.048431429,2.116394043,2.094573975,0.932617188,2.087631226,30.08333333,0.008333333,0,,7.268198946,225,,,,,0,7.413325528,,,,7.226152929,2.45067051,,,,,,
30.1,7.866298947,14.35857013,30.35175446,102.1550625,8.010408286,7.824592011,3.050126834,2.116394043,2.094345093,0.932846069,2.087783813,30.1,0.01,0,,7.268211735,224,,,,,0,7.412321075,,,,7.226504799,2.452039622,,,,,,
30.11666667,7.866298947,14.35115016,30.3561427,102.1602188,8.01651174,7.823913849,3.050126834,2.116470337,2.094345093,0.933303833,2.08770752,30.11666667,0.011666667,0,,7.268552915,224,,,,,0,7.418765708,,,,7.226167817,2.452380802,,,,,,
30.13333333,7.872402401,14.35764263,30.3561427,102.1585,8.016850821,7.82425293,3.055552126,2.116546631,2.094268799,0.933151245,2.08770752,30.13333333,0.013333333,0,,7.274385948,225,,,,,0,7.418834368,,,,7.226236477,2.457535674,,,,,,
30.15,7.871724239,14.35949763,30.3619938,102.1533438,8.016172659,7.82425293,3.053856722,2.116470337,2.094345093,0.932769775,2.087631226,30.15,0.015,0,,7.273673347,224,,,,,0,7.418121767,,,,7.226202038,2.45580583,,,,,,
30.16666667,7.873080563,14.35022266,30.36053102,102.1585,8.01651174,7.817810394,3.056569369,2.116622925,2.094345093,0.933227539,2.087631226,30.16666667,0.016666667,0,,7.275405261,224,,,,,0,7.418836439,,,,7.220135093,2.458894067,,,,,,
30.18333333,7.871046078,14.34744018,30.35760546,102.1602188,8.021597952,7.818149475,3.051822238,2.116470337,2.094421387,0.933227539,2.087631226,30.18333333,0.018333333,0,,7.273465271,225,,,,,0,7.424017145,,,,7.220568668,2.454241431,,,,,,
30.2,7.871385159,14.35300515,30.35029173,102.1585,8.02091979,7.817810394,3.045379702,2.116775513,2.094573975,0.932998657,2.087783813,30.2,0.02,0,,7.273519042,224,,,,,0,7.423053674,,,,7.219944278,2.447513586,,,,,,
30.21666667,7.87206332,14.34929517,30.35467994,102.1533438,8.02905773,7.818488556,3.048092349,2.116622925,2.094345093,0.933074951,2.087631226,30.21666667,0.021666667,0,,7.274383851,224,,,,,0,7.43137826,,,,7.220809086,2.450412879,,,,,,
30.23333333,7.871046078,14.35578764,30.3532172,102.1550625,8.028718649,7.818149475,3.048431429,2.116546631,2.094573975,0.933151245,2.087631226,30.23333333,0.023333333,0,,7.273085476,225,,,,,0,7.430758047,,,,7.220188873,2.450470827,,,,,,
30.25,7.87206332,14.36042512,30.3532172,102.1550625,8.02905773,7.818488556,3.049448672,2.116546631,2.094421387,0.933303833,2.087631226,30.25,0.025,0,,7.273909553,224,,,,,0,7.430903963,,,,7.220334789,2.451294905,,,,,,
30.26666667,7.87206332,14.35022266,30.37077073,102.1585,8.021597952,7.818488556,3.053178561,2.116470337,2.094345093,0.933303833,2.087631226,30.26666667,0.026666667,0,,7.274462878,224,,,,,0,7.423997509,,,,7.220888113,2.455578118,,,,,,
30.28333333,7.87206332,14.35022266,30.35029173,102.1550625,8.022276114,7.817810394,3.057925692,2.116470337,2.094573975,0.933456421,2.087631226,30.28333333,0.028333333,0,,7.274313107,225,,,,,0,7.4245259,,,,7.220060181,2.460175479,,,,,,
30.3,7.871046078,14.34929517,30.37077073,102.1585,8.021597952,7.818488556,3.056230288,2.116470337,2.094345093,0.933609009,2.08770752,30.3,0.03,0,,7.27348426,224,,,,,0,7.424036134,,,,7.220926738,2.45866847,,,,,,
30.31666667,7.87206332,14.3409477,30.3473663,102.1636563,8.02939681,7.818149475,3.056569369,2.116470337,2.094268799,0.933456421,2.087631226,30.31666667,0.031666667,0,,7.274678051,224,,,,,0,7.432011541,,,,7.220764205,2.459184099,,,,,,
